db,concept,doculect,counterpart,fullCC,inferredCC
huon,eat,SELEPET,ni,huon:eat:1,huon:eat:1
huon,eat,TIMBE,ni,huon:eat:1,huon:eat:1
huon,eat,TOBO,ne,huon:eat:1,huon:eat:1
huon,sun,BURUM,welgon,huon:sun:6,huon:sun:1
huon,sun,DEDUA,wonak,huon:sun:3,huon:sun:4
huon,sun,HUBE,kaiwe,huon:sun:4,huon:sun:2
huon,sun,KATE,coaN,huon:sun:1,huon:sun:5
huon,sun,KOMBA,mirosiN,huon:sun:7,huon:sun:6
huon,sun,KOSORONG,weN,huon:sun:5,huon:sun:1
huon,sun,MAPE_2,wegi,huon:sun:2,huon:sun:1
huon,sun,MINDIK,wehon,huon:sun:6,huon:sun:1
huon,sun,MOMOLILI,k3su,huon:sun:11,huon:sun:3
huon,sun,NABAK,k3suk,huon:sun:10,huon:sun:3
huon,sun,ONO,kaiwe,huon:sun:4,huon:sun:2
huon,sun,SELEPET,dewuto,huon:sun:8,huon:sun:7
huon,sun,TIMBE,poiap,huon:sun:9,huon:sun:8
huon,sun,TOBO,kaiwe,huon:sun:4,huon:sun:2
huon,knee,BURUM,simin,huon:knee:3,huon:knee:1
huon,knee,DEDUA,fakuruN,huon:knee:2,huon:knee:4
huon,knee,HUBE,simiN,huon:knee:3,huon:knee:1
huon,knee,KATE,dieN,huon:knee:1,huon:knee:3
huon,knee,KOMBA,simin,huon:knee:3,huon:knee:1
huon,knee,KOSORONG,simiN,huon:knee:3,huon:knee:1
huon,knee,MAPE_2,dieN,huon:knee:1,huon:knee:3
huon,knee,MINDIK,simin,huon:knee:3,huon:knee:1
huon,knee,MOMOLILI,kpekakpat3,huon:knee:7,huon:knee:6
huon,knee,NABAK,kpet,huon:knee:6,huon:knee:5
huon,knee,ONO,wawet,huon:knee:4,huon:knee:2
huon,knee,SELEPET,pawut,huon:knee:5,huon:knee:2
huon,knee,TIMBE,powut,huon:knee:5,huon:knee:2
huon,knee,TOBO,simin,huon:knee:3,huon:knee:1
huon,tooth,BURUM,cit,huon:tooth:4,huon:tooth:1
huon,tooth,DEDUA,enar,huon:tooth:3,huon:tooth:3
huon,tooth,HUBE,cegl~,huon:tooth:4,huon:tooth:1
huon,tooth,KATE,mi7,huon:tooth:1,huon:tooth:2
huon,tooth,KOMBA,sot,huon:tooth:4,huon:tooth:1
huon,tooth,KOSORONG,cot,huon:tooth:4,huon:tooth:1
huon,tooth,MAPE_2,misio,huon:tooth:2,huon:tooth:2
huon,tooth,MINDIK,cot,huon:tooth:4,huon:tooth:1
huon,tooth,MOMOLILI,c3t,huon:tooth:4,huon:tooth:1
huon,tooth,NABAK,cet,huon:tooth:4,huon:tooth:1
huon,tooth,ONO,Net,huon:tooth:5,huon:tooth:1
huon,tooth,SELEPET,sot,huon:tooth:4,huon:tooth:1
huon,tooth,TIMBE,dot,huon:tooth:4,huon:tooth:1
huon,tooth,TOBO,cot,huon:tooth:4,huon:tooth:1
huon,louse,BURUM,imin,huon:louse:1,huon:louse:1
huon,louse,DEDUA,yomiN,huon:louse:1,huon:louse:1
huon,louse,HUBE,imin,huon:louse:1,huon:louse:1
huon,louse,KATE,imeN,huon:louse:1,huon:louse:1
huon,louse,KOMBA,imen,huon:louse:1,huon:louse:1
huon,louse,KOSORONG,imoN,huon:louse:1,huon:louse:1
huon,louse,MAPE_2,imeN,huon:louse:1,huon:louse:1
huon,louse,MINDIK,imin,huon:louse:1,huon:louse:1
huon,louse,MOMOLILI,l3m,huon:louse:2,huon:louse:2
huon,louse,NABAK,emin,huon:louse:1,huon:louse:1
huon,louse,ONO,emen,huon:louse:1,huon:louse:1
huon,louse,SELEPET,imen,huon:louse:1,huon:louse:1
huon,louse,TIMBE,imen,huon:louse:1,huon:louse:1
huon,louse,TOBO,imin,huon:louse:1,huon:louse:1
huon,bone,BURUM,sihit,huon:bone:1,huon:bone:1
huon,bone,DEDUA,sir,huon:bone:1,huon:bone:1
huon,bone,HUBE,sigl~,huon:bone:1,huon:bone:1
huon,bone,KATE,sie7,huon:bone:1,huon:bone:1
huon,bone,KOMBA,ton,huon:bone:2,huon:bone:3
huon,bone,KOSORONG,sita,huon:bone:1,huon:bone:1
huon,bone,MAPE_2,siak,huon:bone:1,huon:bone:1
huon,bone,MINDIK,sihit,huon:bone:1,huon:bone:1
huon,bone,MOMOLILI,siet,huon:bone:1,huon:bone:1
huon,bone,NABAK,kanc~iN,huon:bone:3,huon:bone:2
huon,bone,ONO,set,huon:bone:1,huon:bone:1
huon,bone,SELEPET,hahit,huon:bone:1,huon:bone:1
huon,bone,TIMBE,hahit,huon:bone:1,huon:bone:1
huon,bone,TOBO,sihit,huon:bone:1,huon:bone:1
huon,round,BURUM,lambo,huon:round:3,huon:round:4
huon,round,DEDUA,oroN,huon:round:1,huon:round:2
huon,round,HUBE,rerek rerek,huon:round:2,huon:round:1
huon,round,KATE,oroN oroN,huon:round:1,huon:round:2
huon,round,KOMBA,gawoN gawoN,huon:round:4,huon:round:3
huon,round,KOSORONG,lilik lilik,huon:round:2,huon:round:1
huon,round,MAPE_2,oroN,huon:round:1,huon:round:2
huon,round,MINDIK,lilik lilik,huon:round:2,huon:round:1
huon,round,MOMOLILI,warag3n,huon:round:6,huon:round:5
huon,round,NABAK,kililiN,huon:round:5,huon:round:6
huon,round,ONO,lolik lolik,huon:round:2,huon:round:1
huon,round,SELEPET,gawoN gawoN,huon:round:4,huon:round:3
huon,round,TIMBE,gawoN gawoN,huon:round:4,huon:round:3
huon,round,TOBO,koroN koroN,huon:round:1,huon:round:2
huon,dry,BURUM,oroNgo,huon:dry:6,huon:dry:1
huon,dry,DEDUA,kereN,huon:dry:1,huon:dry:1
huon,dry,HUBE,irege,huon:dry:3,huon:dry:1
huon,dry,KATE,kereNke,huon:dry:1,huon:dry:1
huon,dry,KOMBA,araroN,huon:dry:6,huon:dry:1
huon,dry,KOSORONG,tobori,huon:dry:5,huon:dry:3
huon,dry,MAPE_2,ciga,huon:dry:2,huon:dry:2
huon,dry,MINDIK,oroNgo,huon:dry:6,huon:dry:1
huon,dry,MOMOLILI,alaNg3,huon:dry:6,huon:dry:1
huon,dry,NABAK,ko,huon:dry:8,huon:dry:4
huon,dry,ONO,cipki,huon:dry:4,huon:dry:2
huon,dry,SELEPET,horoN,huon:dry:6,huon:dry:1
huon,dry,TIMBE,kamili,huon:dry:7,huon:dry:5
huon,dry,TOBO,cipko,huon:dry:4,huon:dry:2
huon,breast,BURUM,cucu,huon:breast:3,huon:breast:2
huon,breast,DEDUA,namu,huon:breast:2,huon:breast:1
huon,breast,HUBE,namu,huon:breast:2,huon:breast:1
huon,breast,KATE,moN,huon:breast:1,huon:breast:1
huon,breast,KOMBA,nam,huon:breast:2,huon:breast:1
huon,breast,KOSORONG,acu,huon:breast:3,huon:breast:2
huon,breast,MAPE_2,moN,huon:breast:1,huon:breast:1
huon,breast,MINDIK,cucu,huon:breast:3,huon:breast:2
huon,breast,MOMOLILI,nam,huon:breast:2,huon:breast:1
huon,breast,NABAK,nam,huon:breast:2,huon:breast:1
huon,breast,ONO,Namu,huon:breast:2,huon:breast:1
huon,breast,SELEPET,nam,huon:breast:2,huon:breast:1
huon,breast,TIMBE,nam,huon:breast:2,huon:breast:1
huon,breast,TOBO,namo,huon:breast:2,huon:breast:1
huon,bite,BURUM,yoho,huon:bite:2,huon:bite:1
huon,bite,DEDUA,ki,huon:bite:1,huon:bite:1
huon,bite,HUBE,ki,huon:bite:1,huon:bite:1
huon,bite,KATE,ki,huon:bite:1,huon:bite:1
huon,bite,KOMBA,zihi,huon:bite:2,huon:bite:1
huon,bite,KOSORONG,ki,huon:bite:1,huon:bite:1
huon,bite,MAPE_2,ki,huon:bite:1,huon:bite:1
huon,bite,MINDIK,yoho,huon:bite:2,huon:bite:1
huon,bite,MOMOLILI,ye,huon:bite:3,huon:bite:1
huon,bite,NABAK,i,huon:bite:2,huon:bite:1
huon,bite,ONO,ki,huon:bite:1,huon:bite:1
huon,bite,SELEPET,ihi,huon:bite:2,huon:bite:1
huon,bite,TIMBE,ihi,huon:bite:2,huon:bite:1
huon,bite,TOBO,ki,huon:bite:1,huon:bite:1
huon,name,BURUM,kp~et,huon:name:5,huon:name:1
huon,name,DEDUA,kiwa,huon:name:2,huon:name:2
huon,name,HUBE,kiwa,huon:name:2,huon:name:2
huon,name,KATE,coNe,huon:name:1,huon:name:3
huon,name,KOMBA,kut,huon:name:7,huon:name:1
huon,name,KOSORONG,cakota,huon:name:3,huon:name:1
huon,name,MAPE_2,ciNo,huon:name:1,huon:name:3
huon,name,MINDIK,kurap,huon:name:4,huon:name:1
huon,name,MOMOLILI,kot,huon:name:7,huon:name:1
huon,name,NABAK,cik3t,huon:name:3,huon:name:1
huon,name,ONO,dei,huon:name:6,huon:name:4
huon,name,SELEPET,kut,huon:name:7,huon:name:1
huon,name,TIMBE,kot,huon:name:7,huon:name:1
huon,name,TOBO,kiwa,huon:name:2,huon:name:2
huon,see,BURUM,nek,huon:see:4,huon:see:1
huon,see,DEDUA,nen,huon:see:2,huon:see:1
huon,see,HUBE,ni,huon:see:3,huon:see:1
huon,see,KATE,honenu,huon:see:1,huon:see:1
huon,see,KOMBA,nek,huon:see:4,huon:see:1
huon,see,KOSORONG,ni,huon:see:3,huon:see:1
huon,see,MAPE_2,Nonenu,huon:see:1,huon:see:1
huon,see,MINDIK,nek,huon:see:4,huon:see:1
huon,see,MOMOLILI,n3x3i,huon:see:5,huon:see:1
huon,see,NABAK,ni,huon:see:3,huon:see:1
huon,see,ONO,,huon:see:2,huon:see:1
huon,see,SELEPET,nek,huon:see:4,huon:see:1
huon,see,TIMBE,nek,huon:see:4,huon:see:1
huon,see,TOBO,nen,huon:see:2,huon:see:1
huon,know,BURUM,ma,huon:know:4,huon:know:2
huon,know,DEDUA,negen,huon:know:2,huon:know:1
huon,know,HUBE,nin,huon:know:3,huon:know:1
huon,know,KATE,mana,huon:know:1,huon:know:2
huon,know,KOMBA,naga,huon:know:6,huon:know:1
huon,know,KOSORONG,mo,huon:know:4,huon:know:2
huon,know,MAPE_2,mane,huon:know:1,huon:know:2
huon,know,MINDIK,mo,huon:know:4,huon:know:2
huon,know,MOMOLILI,niNge,huon:know:6,huon:know:1
huon,know,NABAK,noi,huon:know:7,huon:know:1
huon,know,ONO,deri,huon:know:5,huon:know:3
huon,know,SELEPET,naga,huon:know:6,huon:know:1
huon,know,TIMBE,nogo,huon:know:6,huon:know:1
huon,know,TOBO,nin,huon:know:3,huon:know:1
huon,sit,BURUM,ta,huon:sit:2,huon:sit:1
huon,sit,DEDUA,tak,huon:sit:2,huon:sit:1
huon,sit,HUBE,tak,huon:sit:2,huon:sit:1
huon,sit,KATE,Ne,huon:sit:1,huon:sit:2
huon,sit,KOMBA,ta,huon:sit:2,huon:sit:1
huon,sit,KOSORONG,ra,huon:sit:2,huon:sit:1
huon,sit,MAPE_2,Ne,huon:sit:1,huon:sit:2
huon,sit,MINDIK,ta,huon:sit:2,huon:sit:1
huon,sit,MOMOLILI,ta,huon:sit:2,huon:sit:1
huon,sit,NABAK,ta,huon:sit:2,huon:sit:1
huon,sit,ONO,meri,huon:sit:3,huon:sit:3
huon,sit,SELEPET,ta,huon:sit:2,huon:sit:1
huon,sit,TIMBE,ta,huon:sit:2,huon:sit:1
huon,sit,TOBO,ta,huon:sit:2,huon:sit:1
huon,yellow,BURUM,gohotNi,huon:yellow:4,huon:yellow:1
huon,yellow,DEDUA,cagea,huon:yellow:2,huon:yellow:5
huon,yellow,HUBE,gb~aok gb~aok,huon:yellow:3,huon:yellow:4
huon,yellow,KATE,boNeNne,huon:yellow:1,huon:yellow:3
huon,yellow,KOMBA,gibaN gibaN,huon:yellow:7,huon:yellow:1
huon,yellow,KOSORONG,gogokota,huon:yellow:4,huon:yellow:7
huon,yellow,MAPE_2,boboNeN,huon:yellow:1,huon:yellow:3
huon,yellow,MINDIK,gibaNi,huon:yellow:5,huon:yellow:1
huon,yellow,MOMOLILI,alaN,huon:yellow:8,huon:yellow:2
huon,yellow,NABAK,araraN,huon:yellow:8,huon:yellow:2
huon,yellow,ONO,yaNaike,huon:yellow:6,huon:yellow:6
huon,yellow,SELEPET,gibaN,huon:yellow:7,huon:yellow:1
huon,yellow,TIMBE,gibaN,huon:yellow:7,huon:yellow:1
huon,yellow,TOBO,gb~aot gb~aot,huon:yellow:3,huon:yellow:4
huon,green,BURUM,gorokNi,huon:green:6,huon:green:3
huon,green,DEDUA,oroNborik,huon:green:1,huon:green:4
huon,green,HUBE,gerik meria,huon:green:3,huon:green:9
huon,green,KATE,oroNbori7,huon:green:1,huon:green:4
huon,green,KOMBA,wohon wohon,huon:green:8,huon:green:10
huon,green,KOSORONG,asoN asoN,huon:green:4,huon:green:1
huon,green,MAPE_2,buge,huon:green:2,huon:green:8
huon,green,MINDIK,toNgon toNgon,huon:green:5,huon:green:7
huon,green,MOMOLILI,kokN,huon:green:11,huon:green:3
huon,green,NABAK,araN3N,huon:green:10,huon:green:6
huon,green,ONO,wisika,huon:green:7,huon:green:5
huon,green,SELEPET,golo,huon:green:9,huon:green:2
huon,green,TIMBE,golo,huon:green:9,huon:green:2
huon,green,TOBO,asoNa,huon:green:4,huon:green:1
huon,full,BURUM,kokolak kp~e,huon:full:5,huon:full:1
huon,full,DEDUA,wake,huon:full:2,huon:full:7
huon,full,HUBE,koia kp~e,huon:full:3,huon:full:1
huon,full,KATE,fuse,huon:full:1,huon:full:4
huon,full,KOMBA,pik,huon:full:7,huon:full:2
huon,full,KOSORONG,sa kp~e,huon:full:4,huon:full:6
huon,full,MAPE_2,fuse,huon:full:1,huon:full:4
huon,full,MINDIK,koko kp~e,huon:full:5,huon:full:1
huon,full,MOMOLILI,c3c3 ko,huon:full:8,huon:full:3
huon,full,NABAK,cece kpe,huon:full:8,huon:full:3
huon,full,ONO,weTgi,huon:full:6,huon:full:5
huon,full,SELEPET,pik,huon:full:7,huon:full:2
huon,full,TIMBE,pik,huon:full:7,huon:full:2
huon,full,TOBO,koia kp~e,huon:full:3,huon:full:1
huon,star,BURUM,seNgelau,huon:star:2,huon:star:1
huon,star,DEDUA,bopiN,huon:star:1,huon:star:2
huon,star,HUBE,sikiru,huon:star:2,huon:star:1
huon,star,KATE,bopiN,huon:star:1,huon:star:2
huon,star,KOMBA,segelak,huon:star:2,huon:star:1
huon,star,KOSORONG,seNgeleu,huon:star:2,huon:star:1
huon,star,MAPE_2,bopiN,huon:star:1,huon:star:2
huon,star,MINDIK,seNgelau,huon:star:2,huon:star:1
huon,star,MOMOLILI,c3m3rinc~3,huon:star:6,huon:star:6
huon,star,NABAK,wenzim,huon:star:5,huon:star:5
huon,star,ONO,serekiN,huon:star:3,huon:star:4
huon,star,SELEPET,petu,huon:star:4,huon:star:3
huon,star,TIMBE,pituN,huon:star:4,huon:star:3
huon,star,TOBO,sekelo,huon:star:2,huon:star:1
huon,stand,BURUM,kin,huon:stand:3,huon:stand:1
huon,stand,DEDUA,,huon:stand:2,huon:stand:2
huon,stand,HUBE,,huon:stand:2,huon:stand:2
huon,stand,KATE,doma,huon:stand:1,huon:stand:4
huon,stand,KOMBA,kin,huon:stand:3,huon:stand:1
huon,stand,KOSORONG,,huon:stand:2,huon:stand:2
huon,stand,MAPE_2,dimi,huon:stand:1,huon:stand:4
huon,stand,MINDIK,kin,huon:stand:3,huon:stand:1
huon,stand,MOMOLILI,ta,huon:stand:5,huon:stand:3
huon,stand,NABAK,ta,huon:stand:5,huon:stand:3
huon,stand,ONO,okore,huon:stand:4,huon:stand:5
huon,stand,SELEPET,kin,huon:stand:3,huon:stand:1
huon,stand,TIMBE,kin,huon:stand:3,huon:stand:1
huon,stand,TOBO,,huon:stand:2,huon:stand:2
huon,come,BURUM,ka,huon:come:4,huon:come:1
huon,come,DEDUA,ere,huon:come:3,huon:come:2
huon,come,HUBE,ere,huon:come:3,huon:come:2
huon,come,KATE,wefu,huon:come:1,huon:come:1
huon,come,KOMBA,ga,huon:come:4,huon:come:1
huon,come,KOSORONG,wa,huon:come:5,huon:come:1
huon,come,MAPE_2,wape,huon:come:2,huon:come:1
huon,come,MINDIK,ka,huon:come:4,huon:come:1
huon,come,MOMOLILI,ko,huon:come:8,huon:come:1
huon,come,NABAK,kpe,huon:come:7,huon:come:1
huon,come,ONO,sa,huon:come:6,huon:come:1
huon,come,SELEPET,ga,huon:come:4,huon:come:1
huon,come,TIMBE,gu,huon:come:4,huon:come:1
huon,come,TOBO,ka,huon:come:4,huon:come:1
huon,give,BURUM,niNgi,huon:give:3,huon:give:1
huon,give,DEDUA,nen,huon:give:2,huon:give:1
huon,give,HUBE,nen,huon:give:2,huon:give:1
huon,give,KATE,nare,huon:give:1,huon:give:2
huon,give,KOMBA,nih,huon:give:3,huon:give:1
huon,give,KOSORONG,non,huon:give:2,huon:give:1
huon,give,MAPE_2,nare,huon:give:1,huon:give:2
huon,give,MINDIK,niNgi,huon:give:3,huon:give:1
huon,give,MOMOLILI,naka,huon:give:5,huon:give:2
huon,give,NABAK,nai,huon:give:4,huon:give:2
huon,give,ONO,nin,huon:give:2,huon:give:1
huon,give,SELEPET,nihi,huon:give:3,huon:give:1
huon,give,TIMBE,niN,huon:give:3,huon:give:1
huon,give,TOBO,nem,huon:give:2,huon:give:1
huon,say,BURUM,ci,huon:say:2,huon:say:1
huon,say,DEDUA,de,huon:say:2,huon:say:1
huon,say,HUBE,ce,huon:say:2,huon:say:1
huon,say,KATE,mu,huon:say:1,huon:say:2
huon,say,KOMBA,s,huon:say:2,huon:say:1
huon,say,KOSORONG,co,huon:say:2,huon:say:1
huon,say,MAPE_2,mi,huon:say:1,huon:say:2
huon,say,MINDIK,ci,huon:say:2,huon:say:1
huon,say,MOMOLILI,c3,huon:say:2,huon:say:1
huon,say,NABAK,cei,huon:say:2,huon:say:1
huon,say,ONO,ra,huon:say:3,huon:say:1
huon,say,SELEPET,y,huon:say:2,huon:say:3
huon,say,TIMBE,ma,huon:say:4,huon:say:2
huon,say,TOBO,ci,huon:say:2,huon:say:1
huon,cloud,BURUM,kousu,huon:cloud:4,huon:cloud:1
huon,cloud,DEDUA,kurumeN,huon:cloud:3,huon:cloud:3
huon,cloud,HUBE,hosesu,huon:cloud:4,huon:cloud:1
huon,cloud,KATE,karora7,huon:cloud:1,huon:cloud:8
huon,cloud,KOMBA,sasa,huon:cloud:6,huon:cloud:2
huon,cloud,KOSORONG,kosuk,huon:cloud:4,huon:cloud:1
huon,cloud,MAPE_2,goweN,huon:cloud:2,huon:cloud:7
huon,cloud,MINDIK,kousu,huon:cloud:4,huon:cloud:1
huon,cloud,MOMOLILI,kumbu,huon:cloud:10,huon:cloud:6
huon,cloud,NABAK,canca,huon:cloud:9,huon:cloud:2
huon,cloud,ONO,kezoN,huon:cloud:5,huon:cloud:1
huon,cloud,SELEPET,elem,huon:cloud:7,huon:cloud:5
huon,cloud,TIMBE,hamadat,huon:cloud:8,huon:cloud:4
huon,cloud,TOBO,kosu,huon:cloud:4,huon:cloud:1
huon,one,BURUM,mohot,huon:one:3,huon:one:1
huon,one,DEDUA,mokgu,huon:one:1,huon:one:1
huon,one,HUBE,momakgu,huon:one:1,huon:one:1
huon,one,KATE,moyaha,huon:one:1,huon:one:1
huon,one,KOMBA,konok,huon:one:6,huon:one:2
huon,one,KOSORONG,motoNgok,huon:one:4,huon:one:1
huon,one,MAPE_2,mokotoN,huon:one:2,huon:one:1
huon,one,MINDIK,mokuN,huon:one:1,huon:one:1
huon,one,MOMOLILI,kpeci,huon:one:7,huon:one:3
huon,one,NABAK,kpep,huon:one:7,huon:one:3
huon,one,ONO,weku,huon:one:5,huon:one:4
huon,one,SELEPET,konok,huon:one:6,huon:one:2
huon,one,TIMBE,konok,huon:one:6,huon:one:2
huon,one,TOBO,mohok,huon:one:3,huon:one:1
huon,die,BURUM,komu,huon:die:1,huon:die:1
huon,die,DEDUA,home,huon:die:1,huon:die:1
huon,die,HUBE,humu,huon:die:1,huon:die:1
huon,die,KATE,homo,huon:die:1,huon:die:1
huon,die,KOMBA,mu,huon:die:3,huon:die:1
huon,die,KOSORONG,komu,huon:die:1,huon:die:1
huon,die,MAPE_2,kome,huon:die:1,huon:die:1
huon,die,MINDIK,komu,huon:die:1,huon:die:1
huon,die,MOMOLILI,g3ki,huon:die:4,huon:die:2
huon,die,NABAK,g3ki,huon:die:4,huon:die:2
huon,die,ONO,seuki,huon:die:2,huon:die:3
huon,die,SELEPET,mu,huon:die:3,huon:die:1
huon,die,TIMBE,mo,huon:die:3,huon:die:1
huon,die,TOBO,komu,huon:die:1,huon:die:1
huon,two,BURUM,yahat,huon:two:2,huon:two:1
huon,two,DEDUA,yohokaN,huon:two:1,huon:two:2
huon,two,HUBE,rehek,huon:two:2,huon:two:1
huon,two,KATE,yayahe7,huon:two:1,huon:two:2
huon,two,KOMBA,zohot,huon:two:2,huon:two:1
huon,two,KOSORONG,woik,huon:two:3,huon:two:3
huon,two,MAPE_2,yoyokak,huon:two:1,huon:two:2
huon,two,MINDIK,woit,huon:two:3,huon:two:3
huon,two,MOMOLILI,ceba,huon:two:7,huon:two:7
huon,two,NABAK,cut,huon:two:6,huon:two:1
huon,two,ONO,etke,huon:two:4,huon:two:6
huon,two,SELEPET,yohop,huon:two:2,huon:two:5
huon,two,TIMBE,louwo,huon:two:5,huon:two:4
huon,two,TOBO,rohot,huon:two:2,huon:two:1
huon,man,BURUM,aci,huon:man:4,huon:man:2
huon,man,DEDUA,Nik,huon:man:1,huon:man:1
huon,man,HUBE,ik,huon:man:1,huon:man:1
huon,man,KATE,Ni7,huon:man:1,huon:man:1
huon,man,KOMBA,a,huon:man:5,huon:man:2
huon,man,KOSORONG,ecak,huon:man:2,huon:man:2
huon,man,MAPE_2,Nik,huon:man:1,huon:man:1
huon,man,MINDIK,aiwi,huon:man:3,huon:man:2
huon,man,MOMOLILI,a*,huon:man:5,huon:man:2
huon,man,NABAK,an,huon:man:5,huon:man:2
huon,man,ONO,Nei,huon:man:1,huon:man:1
huon,man,SELEPET,lok,huon:man:6,huon:man:3
huon,man,TIMBE,luok,huon:man:6,huon:man:3
huon,man,TOBO,ip,huon:man:1,huon:man:1
huon,red,BURUM,pisikNi,huon:red:3,huon:red:1
huon,red,DEDUA,sak sak,huon:red:2,huon:red:4
huon,red,HUBE,pesia,huon:red:3,huon:red:1
huon,red,KATE,boboroN,huon:red:1,huon:red:2
huon,red,KOMBA,kuriN,huon:red:6,huon:red:3
huon,red,KOSORONG,osoga,huon:red:4,huon:red:1
huon,red,MAPE_2,boboroN,huon:red:1,huon:red:2
huon,red,MINDIK,posikNi,huon:red:3,huon:red:1
huon,red,MOMOLILI,kukN,huon:red:9,huon:red:5
huon,red,NABAK,Nam3N,huon:red:8,huon:red:6
huon,red,ONO,weNemka,huon:red:5,huon:red:7
huon,red,SELEPET,kuriN,huon:red:6,huon:red:3
huon,red,TIMBE,gilomNe,huon:red:7,huon:red:8
huon,red,TOBO,posoha,huon:red:3,huon:red:1
huon,sleep,BURUM,aho,huon:sleep:4,huon:sleep:2
huon,sleep,DEDUA,fe,huon:sleep:1,huon:sleep:1
huon,sleep,HUBE,fe,huon:sleep:1,huon:sleep:1
huon,sleep,KATE,fo,huon:sleep:1,huon:sleep:2
huon,sleep,KOMBA,zi,huon:sleep:6,huon:sleep:3
huon,sleep,KOSORONG,e,huon:sleep:1,huon:sleep:1
huon,sleep,MAPE_2,kp~e,huon:sleep:2,huon:sleep:1
huon,sleep,MINDIK,aho,huon:sleep:4,huon:sleep:2
huon,sleep,MOMOLILI,we,huon:sleep:7,huon:sleep:1
huon,sleep,NABAK,we,huon:sleep:7,huon:sleep:1
huon,sleep,ONO,pa,huon:sleep:5,huon:sleep:1
huon,sleep,SELEPET,i,huon:sleep:6,huon:sleep:3
huon,sleep,TIMBE,ye,huon:sleep:6,huon:sleep:3
huon,sleep,TOBO,goohe,huon:sleep:3,huon:sleep:2
huon,black,BURUM,towuNi,huon:black:5,huon:black:8
huon,black,DEDUA,cacu,huon:black:2,huon:black:7
huon,black,HUBE,capera,huon:black:3,huon:black:5
huon,black,KATE,gogopo7,huon:black:1,huon:black:4
huon,black,KOMBA,sumun sumun,huon:black:7,huon:black:6
huon,black,KOSORONG,incaNa,huon:black:4,huon:black:3
huon,black,MAPE_2,gogowuk,huon:black:1,huon:black:4
huon,black,MINDIK,incaNi,huon:black:4,huon:black:3
huon,black,MOMOLILI,s3mbopm,huon:black:10,huon:black:2
huon,black,NABAK,sopm3N,huon:black:9,huon:black:2
huon,black,ONO,dika,huon:black:6,huon:black:9
huon,black,SELEPET,heleN,huon:black:8,huon:black:1
huon,black,TIMBE,heleN,huon:black:8,huon:black:1
huon,black,TOBO,capala,huon:black:3,huon:black:5
huon,dog,BURUM,kiam,huon:dog:3,huon:dog:1
huon,dog,DEDUA,kasi,huon:dog:2,huon:dog:2
huon,dog,HUBE,kacu,huon:dog:2,huon:dog:2
huon,dog,KATE,kp~oto,huon:dog:1,huon:dog:3
huon,dog,KOMBA,wau,huon:dog:4,huon:dog:2
huon,dog,KOSORONG,kasuk,huon:dog:2,huon:dog:2
huon,dog,MAPE_2,kp~oro,huon:dog:1,huon:dog:3
huon,dog,MINDIK,kiam,huon:dog:3,huon:dog:1
huon,dog,MOMOLILI,ta,huon:dog:7,huon:dog:1
huon,dog,NABAK,tam,huon:dog:7,huon:dog:1
huon,dog,ONO,kasi,huon:dog:2,huon:dog:2
huon,dog,SELEPET,soso,huon:dog:5,huon:dog:4
huon,dog,TIMBE,dua,huon:dog:6,huon:dog:1
huon,dog,TOBO,kiam,huon:dog:3,huon:dog:1
huon,burn,BURUM,ce,huon:burn:1,huon:burn:1
huon,burn,DEDUA,ca,huon:burn:1,huon:burn:1
huon,burn,HUBE,ce,huon:burn:1,huon:burn:1
huon,burn,KATE,ca,huon:burn:1,huon:burn:1
huon,burn,KOMBA,si,huon:burn:1,huon:burn:1
huon,burn,KOSORONG,ce,huon:burn:1,huon:burn:1
huon,burn,MAPE_2,ca,huon:burn:1,huon:burn:1
huon,burn,MINDIK,ce,huon:burn:1,huon:burn:1
huon,burn,MOMOLILI,ci,huon:burn:1,huon:burn:1
huon,burn,NABAK,ci,huon:burn:1,huon:burn:1
huon,burn,ONO,ci,huon:burn:1,huon:burn:1
huon,burn,SELEPET,si,huon:burn:1,huon:burn:1
huon,burn,TIMBE,o,huon:burn:2,huon:burn:2
huon,burn,TOBO,ce,huon:burn:1,huon:burn:1
huon,leaf,BURUM,sin,huon:leaf:4,huon:leaf:1
huon,leaf,DEDUA,mari,huon:leaf:2,huon:leaf:2
huon,leaf,HUBE,hareN,huon:leaf:3,huon:leaf:4
huon,leaf,KATE,reha7,huon:leaf:1,huon:leaf:3
huon,leaf,KOMBA,in,huon:leaf:4,huon:leaf:1
huon,leaf,KOSORONG,seN,huon:leaf:4,huon:leaf:1
huon,leaf,MAPE_2,rekak,huon:leaf:1,huon:leaf:3
huon,leaf,MINDIK,sin,huon:leaf:4,huon:leaf:1
huon,leaf,MOMOLILI,sin,huon:leaf:4,huon:leaf:1
huon,leaf,NABAK,sin,huon:leaf:4,huon:leaf:1
huon,leaf,ONO,meti,huon:leaf:5,huon:leaf:2
huon,leaf,SELEPET,esen,huon:leaf:4,huon:leaf:1
huon,leaf,TIMBE,esen,huon:leaf:4,huon:leaf:1
huon,leaf,TOBO,karem,huon:leaf:3,huon:leaf:4
huon,meat,BURUM,busu,huon:meat:2,huon:meat:1
huon,meat,DEDUA,fusi,huon:meat:2,huon:meat:1
huon,meat,HUBE,busi,huon:meat:2,huon:meat:1
huon,meat,KATE,bihu7,huon:meat:1,huon:meat:1
huon,meat,KOMBA,sunum,huon:meat:3,huon:meat:2
