concept,doculect,counterpart,cogid,lpID
ear,U-Urtoqqishloq 3,qulɔq,A,105
eye,U-Urtoqqishloq 3,kwʉz̥,A,114
nose,U-Urtoqqishloq 3,bʊrʊn,A,310
mouth,U-Urtoqqishloq 3,ɔɣəz,A,273
tooth,U-Urtoqqishloq 3,tɪʃ,A,777
tongue,U-Urtoqqishloq 3,tɪl,A,775
nail,U-Urtoqqishloq 3,tr̩nɔq,A,278
leg,U-Urtoqqishloq 3,ɔjaq,A,232
head,U-Urtoqqishloq 4,kalla,B,189
ear,U-Urtoqqishloq 4,qulɒq,A,105
eye,U-Urtoqqishloq 4,kwʉz̥,A,114
nose,U-Urtoqqishloq 4,bʊrʊn,A,310
mouth,U-Urtoqqishloq 4,ɔɣəz,A,273
tooth,U-Urtoqqishloq 4,tɪʃ,A,777
tongue,U-Urtoqqishloq 4,tɪl,A,775
nail,U-Urtoqqishloq 4,tr̩̩nɔq,A,278
leg,U-Urtoqqishloq 4,ɒjaq,A,232
head,U-Zarmanak 3,bɔʃ,A,187
ear,U-Zarmanak 3,qulɔq,A,105
eye,U-Zarmanak 3,kʉz,A,114
nose,U-Zarmanak 3,burun,A,310
mouth,U-Zarmanak 3,ɔɣəz,A,273
tooth,U-Zarmanak 3,tiʃ,A,777
tongue,U-Zarmanak 3,til,A,775
nail,U-Zarmanak 3,nɔxun,B,279
leg,U-Zarmanak 3,ɔjɔq,A,232
head,U-Zarmanak 4,bɔʃ,A,187
ear,U-Zarmanak 4,qulɔq,A,105
eye,U-Zarmanak 4,kʉz̥,A,114
nose,U-Zarmanak 4,burun,A,310
mouth,U-Zarmanak 4,ɔɣəz̥,A,273
tooth,U-Zarmanak 4,tiʃ,A,777
tongue,U-Zarmanak 4,tɨl,A,775
nail,U-Zarmanak 4,tɪrnɔq,A,278
leg,U-Zarmanak 4,ɔjɔq,A,232
head,T-Agalyk,sar,C,188
ear,T-Agalyk,guʃ,B,106
eye,T-Agalyk,ʧaʃm,C,115
nose,T-Agalyk,bindi,D,311
mouth,T-Agalyk,dahɔn,C,274
tooth,T-Agalyk,dandɔn,B,778
tongue,T-Agalyk,zabɔn,B,776
nail,T-Agalyk,nɔxun,B,279
leg,T-Agalyk,pɔj,C,231
head,T-Kamangaron 1,sar,C,188
ear,T-Kamangaron 1,køʃ,B,106
eye,T-Kamangaron 1,ʧaʃm,C,115
nose,T-Kamangaron 1,bindi,D,311
mouth,T-Kamangaron 1,dahɔn,C,274
tooth,T-Kamangaron 1,dandɔ̃n,B,778
tongue,T-Kamangaron 1,zuvɔn,B,776
nail,T-Kamangaron 1,nɔxun,B,279
leg,T-Kamangaron 1,pɔʧa,D,231
head,T-Kamangaron 2,kalla,B,189
ear,T-Kamangaron 2,gøʃʲ,B,106
eye,T-Kamangaron 2,ʧaʃm,C,115
nose,T-Kamangaron 2,binda,D,311
mouth,T-Kamangaron 2,dahɔn,C,274
tooth,T-Kamangaron 2,dandɔn,B,778
tongue,T-Kamangaron 2,zavɔn,B,776
nail,T-Kamangaron 2,nɔxʊn,B,279
leg,T-Kamangaron 2,pɔj,C,231
head,T-Kamangaron 3,kalla,B,189
ear,T-Kamangaron 3,gyʃ,B,106
eye,T-Kamangaron 3,ʧaʃm̩,C,115
nose,T-Kamangaron 3,binda,D,311
mouth,T-Kamangaron 3,dahan,C,274
tooth,T-Kamangaron 3,dandɔn,B,778
tongue,T-Kamangaron 3,zavɔn,B,776
nail,T-Kamangaron 3,nɔxun,B,279
leg,T-Kamangaron 3,pɔ,C,231
head,T-Kamangaron 4,sar,C,188
ear,T-Kamangaron 4,gøʃ,B,106
eye,T-Kamangaron 4,ʧaʃm,C,115
nose,T-Kamangaron 4,binda,D,311
mouth,T-Kamangaron 4,dahan,C,274
tooth,T-Kamangaron 4,dandɔ̃n,B,778
tongue,T-Kamangaron 4,zvɔ̃n,B,776
nail,T-Kamangaron 4,nɔhun,B,279
leg,T-Kamangaron 4,pɔ,C,231
head,T-Kaptarhona 1,sar,C,188
ear,T-Kaptarhona 1,guʃ,B,106
eye,T-Kaptarhona 1,ʧəʃm̩,C,115
nose,T-Kaptarhona 1,bənni,D,311
mouth,T-Kaptarhona 1,dahan,C,274
tooth,T-Kaptarhona 1,dandun,B,778
tongue,T-Kaptarhona 1,zuhun,B,776
nail,T-Kaptarhona 1,nɔxun,B,279
leg,T-Kaptarhona 1,poʧik,D,231
head,T-Kaptarhona 2,sar,C,188
ear,T-Kaptarhona 2,guʃ,B,106
eye,T-Kaptarhona 2,ʧaʃəm,C,115
nose,T-Kaptarhona 2,binni,D,311
mouth,T-Kaptarhona 2,dahan,C,274
tooth,T-Kaptarhona 2,dandɔ̃n,B,778
tongue,T-Kaptarhona 2,zabɔn,B,776
nail,T-Kaptarhona 2,nɔxun,B,279
leg,T-Kaptarhona 2,pɔʧuk,D,231
head,T-Kaptarhona 3,kalla,B,189
ear,T-Kaptarhona 3,guʃ,B,106
eye,T-Kaptarhona 3,ʧam,C,115
nose,T-Kaptarhona 3,bənnʲi,D,311
mouth,T-Kaptarhona 3,dahan,C,274
tooth,T-Kaptarhona 3,dandʊn,B,778
tongue,T-Kaptarhona 3,zuhun,B,776
nail,T-Kaptarhona 3,noxun,B,279
leg,T-Kaptarhona 3,pɔʧik,D,231
head,T-Kaptarhona 4,kalla,B,189
ear,T-Kaptarhona 4,guʃ,B,106
eye,T-Kaptarhona 4,ʧeʃm̩,C,115
nose,T-Kaptarhona 4,binʲi,D,311
mouth,T-Kaptarhona 4,dahan,C,274
tooth,T-Kaptarhona 4,dandʊn,B,778
tongue,T-Kaptarhona 4,zuhun,B,776
nail,T-Kaptarhona 4,nɔxun,B,279
leg,T-Kaptarhona 4,pɔʧik,D,231
head,T-Kaptarhona 5,kalla,B,189
ear,T-Kaptarhona 5,guʃ,B,106
eye,T-Kaptarhona 5,ʧm̩,C,115
nose,T-Kaptarhona 5,bɛnni,D,311
mouth,T-Kaptarhona 5,dahan,C,274
tooth,T-Kaptarhona 5,dandun,B,778
tongue,T-Kaptarhona 5,zuhun,B,776
nail,T-Kaptarhona 5,nɔxun,B,279
leg,T-Kaptarhona 5,pɔʧk̩,D,231
head,T-Navdî 1,sar,C,188
ear,T-Navdî 1,guʃ,B,106
eye,T-Navdî 1,ʧaʃm,C,115
nose,T-Navdî 1,biniː,D,311
mouth,T-Navdî 1,dahan,C,274
tooth,T-Navdî 1,dandon,B,778
tongue,T-Navdî 1,zabɔn,B,776
nail,T-Navdî 1,noxun,B,279
leg,T-Navdî 1,po,C,231
head,T-Navdî 2,sar,C,188
ear,T-Navdî 2,guʃ,B,106
eye,T-Navdî 2,ʧaʃm,C,115
nose,T-Navdî 2,biniː,D,311
mouth,T-Navdî 2,dahɔn,C,274
tooth,T-Navdî 2,dandon,B,778
tongue,T-Navdî 2,zabɔn,B,776
nail,T-Navdî 2,noxun,B,279
leg,T-Navdî 2,pɔj,C,231
head,T-Navdî 3,sar,C,188
ear,T-Navdî 3,guʃ,B,106
eye,T-Navdî 3,ʧaʃm̩,C,115
nose,T-Navdî 3,biniː,D,311
mouth,T-Navdî 3,dahɔn,C,274
tooth,T-Navdî 3,dandɔn,B,778
tongue,T-Navdî 3,zabɔn,B,776
nail,T-Navdî 3,nɔxun,B,279
leg,T-Navdî 3,pɔ,C,231
head,T-Nimich 1,sar,C,188
ear,T-Nimich 1,guʃ,B,106
eye,T-Nimich 1,ʧaʃm̩,C,115
nose,T-Nimich 1,biniː,D,311
mouth,T-Nimich 1,dahɔn,C,274
tooth,T-Nimich 1,dandɔn,B,778
tongue,T-Nimich 1,zabɔn,B,776
nail,T-Nimich 1,nɔxun,B,279
leg,T-Nimich 1,pɔ,C,231
head,T-Nimich 2,sar,C,188
ear,T-Nimich 2,guʃ,B,106
eye,T-Nimich 2,ʧaʃm̩,C,115
nose,T-Nimich 2,biniː,D,311
mouth,T-Nimich 2,dahɔn,C,274
tooth,T-Nimich 2,dandɔn,B,778
tongue,T-Nimich 2,zabɔn,B,776
nail,T-Nimich 2,nɔxun,B,279
leg,T-Nimich 2,pɔj,C,231
head,T-Nimich 3,sar,C,188
ear,T-Nimich 3,guʃ,B,106
eye,T-Nimich 3,ʧm̩,C,115
nose,T-Nimich 3,biniː,D,311
mouth,T-Nimich 3,dahɔn,C,274
tooth,T-Nimich 3,dandɔn,B,778
tongue,T-Nimich 3,zabɔn,B,776
nail,T-Nimich 3,nɔxun,B,279
leg,T-Nimich 3,pɔ,C,231
head,T-Nimich 4,sar,C,188
ear,T-Nimich 4,guʃ,B,106
eye,T-Nimich 4,ʧm̩,C,115
nose,T-Nimich 4,bəniː,D,311
mouth,T-Nimich 4,dahan,C,274
tooth,T-Nimich 4,dandun,B,778
tongue,T-Nimich 4,zəhʊn,B,776
nail,T-Nimich 4,nɔxun,B,279
leg,T-Nimich 4,pɔ,C,231
head,T-Novmetan 1,sar,C,188
ear,T-Novmetan 1,gʉʃ,B,106
eye,T-Novmetan 1,ʧiʃ,C,117
nose,T-Novmetan 1,bindi,D,311
mouth,T-Novmetan 1,dahan,C,274
tooth,T-Novmetan 1,dandɔ̃n,B,778
tongue,T-Novmetan 1,zubɔ̃,B,776
nail,T-Novmetan 1,nɔxun,B,279
leg,T-Novmetan 1,pɔj,C,231
head,T-Novmetan 2,kalla,B,189
ear,T-Novmetan 2,gʉʃ,B,106
eye,T-Novmetan 2,ʧiʃ,C,117
nose,T-Novmetan 2,bindi,D,311
mouth,T-Novmetan 2,dahan,C,274
tooth,T-Novmetan 2,dandɔ̃n,B,778
tongue,T-Novmetan 2,zubɔ̃n,B,776
nail,T-Novmetan 2,nɔxun,B,279
leg,T-Novmetan 2,pɔj,C,231
head,T-Nûshor 1,sar,C,188
ear,T-Nûshor 1,guʃ,B,106
eye,T-Nûshor 1,ʧaʃm̩,C,115
nose,T-Nûshor 1,biniː,D,311
mouth,T-Nûshor 1,dahɔn,C,274
tooth,T-Nûshor 1,dandɔn,B,778
tongue,T-Nûshor 1,zabɔn,B,776
nail,T-Nûshor 1,nɔxun,B,279
leg,T-Nûshor 1,pɔj,C,231
head,T-Nûshor 2,sar,C,188
ear,T-Nûshor 2,guʃ,B,106
eye,T-Nûshor 2,ʧaʃm̩,C,115
nose,T-Nûshor 2,biniː,D,311
mouth,T-Nûshor 2,dahɔn,C,274
tooth,T-Nûshor 2,dandɔn,B,778
tongue,T-Nûshor 2,zabɔn,B,776
nail,T-Nûshor 2,nɔxun,B,279
leg,T-Nûshor 2,pɔj,C,231
head,T-Nûshor 3,sar,C,188
ear,T-Nûshor 3,guʃ,B,106
eye,T-Nûshor 3,ʧm̩,C,115
nose,T-Nûshor 3,bəniː,D,311
mouth,T-Nûshor 3,dahan,C,274
tooth,T-Nûshor 3,dandʊn,B,778
tongue,T-Nûshor 3,zəhʊn,B,776
nail,T-Nûshor 3,nɔxun,B,279
leg,T-Nûshor 3,pɔ,C,231
head,T-Rishtan 1,sar,C,188
ear,T-Rishtan 1,guːʃ,B,106
eye,T-Rishtan 1,ʧaʃəm,C,115
nose,T-Rishtan 1,binnə,D,311
mouth,T-Rishtan 1,dahan,C,274
tooth,T-Rishtan 1,dandɔ̃n,B,778
tongue,T-Rishtan 1,zabɔn,B,776
nail,T-Rishtan 1,nɔxun,B,279
leg,T-Rishtan 1,pɔʧik,D,231
head,T-Rishtan 2,sar,C,188
ear,T-Rishtan 2,guʃ,B,106
eye,T-Rishtan 2,ʧaʃəm,C,115
nose,T-Rishtan 2,biˑni,D,311
mouth,T-Rishtan 2,dahɔn,C,274
tooth,T-Rishtan 2,dandɔn,B,778
tongue,T-Rishtan 2,zabɔn,B,776
nail,T-Rishtan 2,nɔxʊn,B,279
leg,T-Rishtan 2,pɔʧik,D,231
head,T-Rishtan 3,kalla,B,189
ear,T-Rishtan 3,guʃ,B,106
eye,T-Rishtan 3,ʧaʃm̩,C,115
nose,T-Rishtan 3,br̩nə,D,311
mouth,T-Rishtan 3,dahan,C,274
tooth,T-Rishtan 3,dandɔn,B,778
tongue,T-Rishtan 3,zabɔn,B,776
nail,T-Rishtan 3,nɔxən,B,279
leg,T-Rishtan 3,pɔʧik,D,231
head,T-Shink 1,sar,C,188
ear,T-Shink 1,gʊʃ,B,106
eye,T-Shink 1,ʧaʃm,C,115
nose,T-Shink 1,bɪnɪː,D,311
mouth,T-Shink 1,dahɔn,C,274
tooth,T-Shink 1,dandɔ̃n,B,778
tongue,T-Shink 1,zabɔ̃n,B,776
nail,T-Shink 1,nɔxn̩,B,279
leg,T-Shink 1,pɔj,C,231
head,T-Shink 2,sar,C,188
ear,T-Shink 2,gʊʃ,B,106
eye,T-Shink 2,ʧaʃm,C,115
nose,T-Shink 2,bɪneː,D,311
mouth,T-Shink 2,dahɔn,C,274
tooth,T-Shink 2,dandɔ̃n,B,778
tongue,T-Shink 2,zabɔ̃n,B,776
nail,T-Shink 2,nɔxʊn,B,279
leg,T-Shink 2,pɔj,C,231
head,T-Shink 3,sar,C,188
ear,T-Shink 3,gʊʃ,B,106
eye,T-Shink 3,ʧaʃm,C,115
nose,T-Shink 3,biniː,D,311
mouth,T-Shink 3,dahɔn,C,274
tooth,T-Shink 3,dandɔ̃n,B,778
tongue,T-Shink 3,zabɔ̃n,B,776
nail,T-Shink 3,nɔxʊn,B,279
leg,T-Shink 3,pɔj,C,231
head,T-Urmetan 1,kalla,B,189
ear,T-Urmetan 1,gʊʃ,B,106
eye,T-Urmetan 1,ʧaʃm,C,115
nose,T-Urmetan 1,binni,D,311
mouth,T-Urmetan 1,dahɔn,C,274
tooth,T-Urmetan 1,dandɔ̃n,B,778
tongue,T-Urmetan 1,zabɔ̃n,B,776
nail,T-Urmetan 1,nɔxʊn,B,279
leg,T-Urmetan 1,pɔj,C,231
head,T-Urmetan 2,sar,C,188
ear,T-Urmetan 2,gʊʃ,B,106
eye,T-Urmetan 2,ʧaʃm,C,115
nose,T-Urmetan 2,bineː,D,311
mouth,T-Urmetan 2,dahɔn,C,274
tooth,T-Urmetan 2,dandɔn,B,778
tongue,T-Urmetan 2,zabɔn,B,776
nail,T-Urmetan 2,nɔxɔn,B,279
leg,T-Urmetan 2,pɔj,C,231
head,T-Urmetan 3,kalla,B,189
ear,T-Urmetan 3,gʊʃ,B,106
eye,T-Urmetan 3,ʧaʃm,C,115
nose,T-Urmetan 3,binni,D,311
mouth,T-Urmetan 3,dahɔn,C,274
tooth,T-Urmetan 3,dandɔ̃n,B,778
tongue,T-Urmetan 3,zabɔ̃n,B,776
nail,T-Urmetan 3,nɔxn̩,B,279
leg,T-Urmetan 3,pɔ,C,231
head,T-Urmetan 4,kalla,B,189
ear,T-Urmetan 4,gʊʃ,B,106
eye,T-Urmetan 4,ʧaʃm,C,115
nose,T-Urmetan 4,binniː,D,311
mouth,T-Urmetan 4,dahan,C,274
tooth,T-Urmetan 4,dandɔ̃n,B,778
tongue,T-Urmetan 4,zabɔ̃n,B,776
nail,T-Urmetan 4,nɔxn̩,B,279
leg,T-Urmetan 4,pɔ,C,231
head,T-Zarmanak 1,kalla,B,189
ear,T-Zarmanak 1,gʉʃ,B,106
eye,T-Zarmanak 1,ʃiːm,C,115
nose,T-Zarmanak 1,bindi,D,311
mouth,T-Zarmanak 1,dahan,C,274
tooth,T-Zarmanak 1,dandɔ̃n,B,778
tongue,T-Zarmanak 1,zubon,B,776
nail,T-Zarmanak 1,nɔxun,B,279
leg,T-Zarmanak 1,pɔj,C,231
head,T-Zarmanak 2,sar,C,188
ear,T-Zarmanak 2,gʉʃ,B,106
eye,T-Zarmanak 2,ʧaʃəm,C,115
nose,T-Zarmanak 2,bindi,D,311
mouth,T-Zarmanak 2,dahan,C,274
tooth,T-Zarmanak 2,dandɔ̃n,B,778
tongue,T-Zarmanak 2,zubɔ̃n,B,776
nail,T-Zarmanak 2,nuxun,B,279
leg,T-Zarmanak 2,pɔj,C,231
head,Y-Dugova 1,sar,C,188
ear,Y-Dugova 1,ɣuʃ,B,106
eye,Y-Dugova 1,ɣurda,D,116
nose,Y-Dugova 1,najs,E,312
mouth,Y-Dugova 1,rax,D,276
tooth,Y-Dugova 1,dindak,B,778
tongue,Y-Dugova 1,zivɔk,B,776
nail,Y-Dugova 1,naxna,B,279
leg,Y-Dugova 1,pɔda,C,231
head,Y-Dugova 2,sar,C,188
ear,Y-Dugova 2,ɣuʃ,B,106
eye,Y-Dugova 2,ɣurda,D,116
nose,Y-Dugova 2,nes,E,312
mouth,Y-Dugova 2,rax,D,276
tooth,Y-Dugova 2,dindak,B,778
tongue,Y-Dugova 2,zivɔk,B,776
nail,Y-Dugova 2,naxna,B,279
leg,Y-Dugova 2,pɔda,C,231
head,Y-Safedorak 1,sar,C,188
ear,Y-Safedorak 1,ɣuʃ,B,106
eye,Y-Safedorak 1,ɣurda,D,116
nose,Y-Safedorak 1,nes,E,312
mouth,Y-Safedorak 1,rax,D,276
tooth,Y-Safedorak 1,dindak,B,778
tongue,Y-Safedorak 1,ziβɔk,B,776
nail,Y-Safedorak 1,naxna,B,279
leg,Y-Safedorak 1,poda,C,231
head,Y-Safedorak 2,sar,C,188
ear,Y-Safedorak 2,ɣuʃ,B,106
eye,Y-Safedorak 2,ɣurda,D,116
nose,Y-Safedorak 2,najs,E,312
mouth,Y-Safedorak 2,rax,D,276
tooth,Y-Safedorak 2,dindak,B,778
tongue,Y-Safedorak 2,ziβɔk,B,776
nail,Y-Safedorak 2,naxna,B,279
leg,Y-Safedorak 2,poda,C,231
head,Y-Safedorak 3,sar,C,188
ear,Y-Safedorak 3,ɣuʃ,B,106
eye,Y-Safedorak 3,ɣurda,D,116
nose,Y-Safedorak 3,najs,E,312
mouth,Y-Safedorak 3,rax,D,276
tooth,Y-Safedorak 3,dindak,B,778
tongue,Y-Safedorak 3,zibʊk,B,776
nail,Y-Safedorak 3,naxna,B,279
leg,Y-Safedorak 3,pɔda,C,231
knee,Ka-Gazli 1,tizʲe,A,215
hand,Ka-Gazli 1,qoł,A,180
wing,Ka-Gazli 1,qanat,A,844
belly,Ka-Gazli 1,qarɨn,A,25
neck,Ka-Gazli 1,mɔjɪn,A,298
back,Ka-Gazli 1,arqa,A,11
breast,Ka-Gazli 1,jimʃik,A,54
heart,Ka-Gazli 1,ʒʉrɪk,A,190
knee,Ka-Gazli 2,tizʲe,A,215
hand,Ka-Gazli 2,qoł,A,180
wing,Ka-Gazli 2,qanat,A,844
belly,Ka-Gazli 2,qarɨn,A,25
neck,Ka-Gazli 2,mɔjɪn,A,298
back,Ka-Gazli 2,arqa,A,11
breast,Ka-Gazli 2,jimʃik,A,54
heart,Ka-Gazli 2,ʒʲʉrøk,A,190
knee,Ka-Gazli 3,dzʲe,A,215
hand,Ka-Gazli 3,χoł,A,180
wing,Ka-Gazli 3,qanat,A,844
belly,Ka-Gazli 3,qarən,A,25
neck,Ka-Gazli 3,mɔjin,A,298
back,Ka-Gazli 3,ʒawrn,B,16
breast,Ka-Gazli 3,jimʃi,A,54
heart,Ka-Gazli 3,ʒʲʉrøk,A,190
knee,Ka-Gazli 4,dzʲe,A,215
hand,Ka-Gazli 4,qol,A,180
wing,Ka-Gazli 4,qanat,A,844
belly,Ka-Gazli 4,qarɨn,A,25
neck,Ka-Gazli 4,mɔjɪn,A,298
back,Ka-Gazli 4,bʲɪl,C,13
breast,Ka-Gazli 4,kukrɨk,B,55
heart,Ka-Gazli 4,ʒʉrɪk,A,190
knee,Ka-Gazli 5,dzʲe,A,215
hand,Ka-Gazli 5,qɔł,A,180
wing,Ka-Gazli 5,qanat,A,844
belly,Ka-Gazli 5,qarɨn,A,25
neck,Ka-Gazli 5,mɔjin,A,298
back,Ka-Gazli 5,arqa,A,11
breast,Ka-Gazli 5,kʊkrɪk,B,55
heart,Ka-Gazli 5,ʒyrek,A,190
knee,Ka-Gazli 6,tɪze,A,215
hand,Ka-Gazli 6,qɔł,A,180
wing,Ka-Gazli 6,qanat,A,844
belly,Ka-Gazli 6,qarɨn,A,25
neck,Ka-Gazli 6,mɔjin,A,298
back,Ka-Gazli 6,arqa,A,11
breast,Ka-Gazli 6,køkrʲek,B,55
heart,Ka-Gazli 6,ʒʉrek,A,190
knee,Ka-Gazli 7,dzʲe,A,215
hand,Ka-Gazli 7,qɔł,A,180
wing,Ka-Gazli 7,qanat,A,844
belly,Ka-Gazli 7,qarən,A,25
neck,Ka-Gazli 7,mɔjin,A,298
back,Ka-Gazli 7,arqa,A,11
breast,Ka-Gazli 7,dʲenʲe,C,56
heart,Ka-Gazli 7,ʒʉrek,A,190
knee,Ka-Raushan 1,tizʲe,A,215
hand,Ka-Raushan 1,qɔl,A,180
wing,Ka-Raushan 1,qanat,A,844
belly,Ka-Raushan 1,qarɨn,A,25
neck,Ka-Raushan 1,mɔjɪn,A,298
back,Ka-Raushan 1,arχa,A,11
breast,Ka-Raushan 1,jɪmʃɪk,A,54
heart,Ka-Raushan 1,ʒʉrøk,A,190
knee,Ka-Raushan 2,dzʲe,A,215
hand,Ka-Raushan 2,qɔl,A,180
wing,Ka-Raushan 2,qanat,A,844
belly,Ka-Raushan 2,qarɨn,A,25
neck,Ka-Raushan 2,mɔjɨn,A,298
back,Ka-Raushan 2,arχa,A,11
breast,Ka-Raushan 2,kukrøk,B,55
heart,Ka-Raushan 2,ʒyrøk,A,190
knee,Ka-Raushan 3,tɨzʲe,A,215
hand,Ka-Raushan 3,qɔl,A,180
wing,Ka-Raushan 3,qanat,A,844
belly,Ka-Raushan 3,qarɨn,A,25
neck,Ka-Raushan 3,mɔjɨn,A,298
back,Ka-Raushan 3,arqa,A,11
breast,Ka-Raushan 3,kʊkɨrʲek,B,55
heart,Ka-Raushan 3,ʒʉrʲek,A,190
knee,Ka-Raushan 4,tɨzʲe,A,215
hand,Ka-Raushan 4,qɔl,A,180
wing,Ka-Raushan 4,qanat,A,844
belly,Ka-Raushan 4,qarɨn,A,25
neck,Ka-Raushan 4,mɔjɨn,A,298
back,Ka-Raushan 4,arqa,A,11
breast,Ka-Raushan 4,kʊkrɛk,B,55
heart,Ka-Raushan 4,ʒyrʲøk,A,190
knee,Ki-Akmuz 1,tizɛ,A,215
hand,Ki-Akmuz 1,qɔl,A,180
wing,Ki-Akmuz 1,qanat,A,844
belly,Ki-Akmuz 1,iʧʲ,B,27
neck,Ki-Akmuz 1,mɔjɨn,A,298
back,Ki-Akmuz 1,bʲel,C,13
breast,Ki-Akmuz 1,jɪmʧɛk,A,54
heart,Ki-Akmuz 1,ʤyrøk,A,190
knee,Ki-Akmuz 2,tizʲɛ,A,215
hand,Ki-Akmuz 2,qɔl,A,180
wing,Ki-Akmuz 2,qanat,A,844
belly,Ki-Akmuz 2,iʧʲ,B,27
neck,Ki-Akmuz 2,mɔjɨn,A,298
back,Ki-Akmuz 2,dɒlɨ,D,15
breast,Ki-Akmuz 2,jɪmʧek,A,54
heart,Ki-Akmuz 2,ʤyrøk,A,190
knee,Ki-Akmuz 3,tizɛ,A,215
hand,Ki-Akmuz 3,qɔl,A,180
wing,Ki-Akmuz 3,qanat,A,844
belly,Ki-Akmuz 3,iʧʲ,B,27
neck,Ki-Akmuz 3,mɔjɨn,A,298
back,Ki-Akmuz 3,bʲel,C,13
breast,Ki-Akmuz 3,jemʧɪk,A,54
heart,Ki-Akmuz 3,ʤyrøk,A,190
knee,Ki-Barskoon,tizʲɛ,A,215
hand,Ki-Barskoon,qɔl,A,180
wing,Ki-Barskoon,qanat,A,844
belly,Ki-Barskoon,iʧʲ,B,27
neck,Ki-Barskoon,mɔjɨn,A,298
back,Ki-Barskoon,dalɨ,D,15
breast,Ki-Barskoon,ɪmʧek,A,54
heart,Ki-Barskoon,ʤyrøk,A,190
knee,Ki-Kulanak 1,tizɛ,A,215
hand,Ki-Kulanak 1,qɔl,A,180
wing,Ki-Kulanak 1,qanat,A,844
belly,Ki-Kulanak 1,iʧʲ,B,27
neck,Ki-Kulanak 1,mɔjʉn,A,298
back,Ki-Kulanak 1,arqa,A,11
breast,Ki-Kulanak 1,jɛmʧek,A,54
heart,Ki-Kulanak 1,ʤyrøk,A,190
knee,Ki-Kulanak 2,tizʲɛ,A,215
hand,Ki-Kulanak 2,qɔl,A,180
wing,Ki-Kulanak 2,qanat,A,844
belly,Ki-Kulanak 2,qursaq,C,30
neck,Ki-Kulanak 2,mɔjɨn,A,298
back,Ki-Kulanak 2,bʲel,C,13
breast,Ki-Kulanak 2,jɪmʧɪk,A,54
heart,Ki-Kulanak 2,ʤyrøk,A,190
knee,Ki-Kulanak 3,tizɛ,A,215
hand,Ki-Kulanak 3,qɔl,A,180
wing,Ki-Kulanak 3,qanat,A,844
belly,Ki-Kulanak 3,iʧʲ,B,27
neck,Ki-Kulanak 3,mɔjɨn,A,298
back,Ki-Kulanak 3,bʲel,C,13
breast,Ki-Kulanak 3,jɪmʧek,A,54
heart,Ki-Kulanak 3,ʤyrøk,A,190
knee,Ki-Kulanak 4,tizɛ,A,215
hand,Ki-Kulanak 4,qɔl,A,180
wing,Ki-Kulanak 4,qanat,A,844
belly,Ki-Kulanak 4,iʧʲ,B,27
neck,Ki-Kulanak 4,mɔjɨn,A,298
back,Ki-Kulanak 4,dalɨ,D,15
breast,Ki-Kulanak 4,kukrøk,B,55
heart,Ki-Kulanak 4,ʤyrøk,A,190
knee,Ki-Kulanak 5,tizɛ,A,215
hand,Ki-Kulanak 5,qɔl,A,180
wing,Ki-Kulanak 5,qanat,A,844
belly,Ki-Kulanak 5,iʧʲ,B,27
neck,Ki-Kulanak 5,mɔjɨn,A,298
back,Ki-Kulanak 5,dalɨ,D,15
breast,Ki-Kulanak 5,jɛmʧek,A,54
heart,Ki-Kulanak 5,ʤyrøk,A,190
knee,Ki-Orday 1,tizɛ,A,215
hand,Ki-Orday 1,qɔl,A,180
wing,Ki-Orday 1,qɒnɒt,A,844
belly,Ki-Orday 1,kursak,C,30
neck,Ki-Orday 1,bɔjɪn,A,298
back,Ki-Orday 1,bʲel,C,13
breast,Ki-Orday 1,køkrøk,B,55
heart,Ki-Orday 1,ʒyrøk,A,190
knee,Ki-Orday 2,tizɛ,A,215
hand,Ki-Orday 2,qɔl,A,180
wing,Ki-Orday 2,qɒnɒt,A,844
belly,Ki-Orday 2,qɔrɨn,A,25
neck,Ki-Orday 2,bɔjɪn,A,298
back,Ki-Orday 2,bʲɪl,C,13
breast,Ki-Orday 2,køkrɛk,B,55
heart,Ki-Orday 2,ʒyrøk,A,190
knee,Ki-Orday 3,tizɛ,A,215
hand,Ki-Orday 3,qɔl,A,180
wing,Ki-Orday 3,qanat,A,844
belly,Ki-Orday 3,qɔrɨn,A,25
neck,Ki-Orday 3,bɔjɪn,A,298
breast,Ki-Orday 3,emʧɛk,A,54
heart,Ki-Orday 3,ʒyrøk,A,190
knee,Ki-Orday 4,tizɛ,A,215
hand,Ki-Orday 4,qɔl,A,180
wing,Ki-Orday 4,qɒnɒt,A,844
belly,Ki-Orday 4,aʃkazan,D,29
neck,Ki-Orday 4,mɔjɪn,A,298
back,Ki-Orday 4,kyløk,E,17
breast,Ki-Orday 4,ɛmʧek,A,54
heart,Ki-Orday 4,ʒyrøk,A,190
knee,Ki-Tamga,tizɛ,A,215
hand,Ki-Tamga,qɔl,A,180
wing,Ki-Tamga,qanat,A,844
belly,Ki-Tamga,iʧʲ,B,27
neck,Ki-Tamga,mɔjɨn,A,298
back,Ki-Tamga,dalɨ,D,15
breast,Ki-Tamga,emʧɛk,A,54
heart,Ki-Tamga,ʤyrøk,A,190
knee,KK-Halqabad 1,dzʲe,A,215
hand,KK-Halqabad 1,qɔl,A,180
wing,KK-Halqabad 1,qanat,A,844
belly,KK-Halqabad 1,qarɨn,A,25
neck,KK-Halqabad 1,mɔjɪn,A,298
back,KK-Halqabad 1,arqa,A,11
