concept,doculect,counterpart,cogid,lpID
ice,Kyōto,koːri,341,202
ice,Hachijō,koːri,341,202
ice,Kōchi,koːri,341,202
ice,Sado,koːri,341,202
ice,Oki,koːri,341,202
ice,Kagoshima,koːi,341,202
if,Miyako,musɨ,314,203
if,Tōkyō,mosi,314,203
if,Amami,jaθaʨiʨi,316,205
if,Kyōto,mosi,314,203
if,Hachijō,mosi,314,203
if,Shuri,musi,314,203
if,Kōchi,hjotːo,315,204
if,Sado,mosi,314,203
if,Oki,mosi,314,203
if,Kagoshima,moɕika,314,203
in,Miyako,n,311,206
in,Tōkyō,ni,311,206
in,Amami,naɴ,311,206
in,Kyōto,ni,311,206
in,Hachijō,ni,311,206
in,Shuri,nakai,311,206
in,Kōchi,ni,311,206
in,Sado,ni,311,206
in,Oki,ni,311,206
in,Kagoshima,i,311,206
kill,Miyako,kurusɨ,139,207
kill,Tōkyō,korosu,139,207
kill,Amami,xusːuri,139,207
kill,Kyōto,korosu,139,207
kill,Hachijō,korosu,139,207
kill,Shuri,kuruɕuɴ,139,207
kill,Kōchi,korosu,139,207
kill,Sado,korosu,139,207
kill,Oki,korosu,139,207
kill,Kagoshima,ukːoros,139,207
knee,Miyako,ʦɨgusɨ,109,209
knee,Tōkyō,hiza,107,208
knee,Amami,ʦɨbusi,109,209
knee,Kyōto,hiza,107,208
knee,Hachijō,hiʥakabura,107,211
knee,Shuri,ʨiɴsi,109,209
knee,Kōchi,sune,108,210
knee,Sado,hiza,107,208
know,Miyako,sɨː,134,212
know,Tōkyō,sitːeru,134,212
know,Amami,siʨuri,134,212
know,Kyōto,sitːeru,134,212
know,Hachijō,obietara,133,213
know,Shuri,siʦːoːɴ,134,212
know,Kōchi,sitːjuː,134,212
know,Sado,sitːoru,134,212
know,Oki,siʨːoru,134,212
know,Kagoshima,siːːʨo,134,212
lake,Tōkyō,mizuːmi,270,215
lake,Amami,ʔixi,269,214
lake,Kyōto,mizuːmi,270,215
lake,Hachijō,ike,269,214
lake,Shuri,ʔuhugumui,271,216
lake,Kōchi,ike,269,214
lake,Sado,ike,269,214
lake,Oki,eke,269,214
lake,Kagoshima,mizuiuɴ,270,215
leaf,Miyako,paː,67,217
leaf,Tōkyō,hapːa,67,217
leaf,Amami,hwa,67,217
leaf,Kyōto,haː,67,217
leaf,Hachijō,ha,67,217
leaf,Shuri,hwaː,67,217
leaf,Kōchi,ha,67,217
leaf,Sado,ha,67,217
leaf,Oki,ɸa,67,217
leaf,Kagoshima,hai,67,217
left,Miyako,pɨdaɭ,394,218
left,Tōkyō,hidari,394,218
left,Amami,hiʥari,394,218
left,Kyōto,hidari,394,218
left,Hachijō,hidari,394,218
left,Shuri,hwizai,394,218
left,Kōchi,hidari,394,218
left,Sado,hidari,394,218
left,Oki,ɸudari,394,218
left,Kagoshima,hidai,394,218
leg,Miyako,karapaʣɨ,287,223
leg,Tōkyō,asi,288,219
leg,Amami,hagi,287,220
leg,Kyōto,asi,288,219
leg,Hachijō,hagi,287,220
leg,Shuri,hwiɕa,286,221
leg,Kōchi,asi,288,219
leg,Sado,mukoːzune,286,222
leg,Oki,asi,288,219
leg,Kagoshima,aɕ,288,219
lie,Miyako,jukutaːɭ,152,225
lie,Tōkyō,neteru,150,224
lie,Amami,nɨhuθuri,151,224
lie,Kyōto,neteru,150,224
lie,Hachijō,nete,150,224
lie,Shuri,niɴtoːɴ,151,224
lie,Kōchi,nejuː,150,224
lie,Sado,netoru,150,224
lie,Oki,neʨoːru,150,224
lie,Kagoshima,neiʨo,150,224
lip,Miyako,suba,297,227
lip,Tōkyō,kuʨibiru,296,226
lip,Amami,ʔwɨːsɨba,297,227
lip,Kyōto,kuʨibiru,296,226
lip,Hachijō,kuʨibiru,296,226
lip,Shuri,ʃiba,297,227
lip,Kōchi,kutibiro,296,226
lip,Sado,kuʨibera,296,226
lip,Oki,kuʨibero,296,226
lip,Kagoshima,suba,297,227
lip,Amami,ɕaːsɨba,297,227
liver,Miyako,ʦɨmu,119,228
liver,Tōkyō,kimo,119,228
liver,Amami,kimo,119,228
liver,Kyōto,kimo,119,228
liver,Hachijō,kimo,119,228
liver,Shuri,ʨimu,119,228
liver,Kōchi,kimo,119,228
liver,Sado,kimo,119,228
liver,Kagoshima,kimo,119,228
long,Miyako,naga,48,229
long,Tōkyō,naŋai,48,229
long,Amami,nagasari,48,229
long,Kyōto,naŋai,48,229
long,Hachijō,nagakʲa,48,229
long,Shuri,nagasaɴ,48,229
long,Kōchi,nagai,48,229
long,Sado,nagai,48,229
long,Oki,naŋeː,48,229
long,Kagoshima,nage,48,229
louse,Miyako,sːam,63,230
louse,Tōkyō,sirami,63,230
louse,Amami,siraɴ,63,230
louse,Kyōto,sirami,63,230
louse,Hachijō,ɕaɴme,63,230
louse,Shuri,siraɴ,63,230
louse,Kōchi,sirami,63,230
louse,Sado,sirami,63,230
louse,Oki,sirame,63,230
louse,Kagoshima,sitame,63,230
man,Miyako,bɨkidum,54,233
man,Tōkyō,otoko,53,231
man,Amami,jeɴga,55,234
man,Kyōto,otoko,53,231
man,Hachijō,onokogo,52,231
man,Shuri,wikiga,54,232
man,Kōchi,otoko,53,231
man,Sado,otoko,53,231
man,Oki,otoko,53,231
man,Kagoshima,otoko,53,231
many,Miyako,ukaːʃa,34,235
many,Tōkyō,takusaɴ,31,235
many,Amami,ɕogoɕaɴ,34,235
many,Kyōto,joːke,32,238
many,Hachijō,sikːari,30,236
many,Shuri,ʔuhoːku,29,239
many,Kōchi,joke,32,238
many,Sado,ikai,33,236
many,Oki,etːo,27,237
many,Kagoshima,dosːai,28,237
meat,Miyako,sɨːsɨ,73,241
meat,Tōkyō,niku,72,240
meat,Amami,sisi,73,241
meat,Kyōto,niku,72,240
meat,Hachijō,niku,72,240
meat,Shuri,sisi,73,241
meat,Kōchi,niku,72,240
meat,Sado,niku,72,240
meat,Oki,niku,72,240
meat,Kagoshima,ni,72,240
milk,Miyako,ʦɨː,305,242
milk,Tōkyō,oʨiʨi,305,242
milk,Amami,ʨi,305,242
milk,Kyōto,ʨiʨi,305,242
milk,Hachijō,ʨi,305,242
milk,Shuri,ʨiː,305,242
milk,Kōchi,titi,305,242
milk,Sado,ʨiʨi,305,242
milk,Oki,ʨi,305,242
milk,Kagoshima,ʨiʨi,305,242
moon,Miyako,ʦɨʦɨ,168,243
moon,Tōkyō,ʦuki,168,243
moon,Amami,ʦɨki,168,243
moon,Kyōto,ʦuki,168,243
moon,Hachijō,ʦuki,168,243
moon,Shuri,ɕiʨi,168,243
moon,Kōchi,tuki,168,243
moon,Sado,ʦuki,168,243
moon,Oki,ʦuki,168,243
moon,Kagoshima,oʦusːaː,168,244
mother,Miyako,mːa,317,246
mother,Tōkyō,okaːsaɴ,318,245
mother,Amami,ʔaɴma,320,246
mother,Kyōto,okaːʨaɴ,318,245
mother,Hachijō,kaka,318,247
mother,Shuri,winagunu,321,248
mother,Kōchi,okaːsaɴ,318,245
mother,Sado,umai,319,246
mother,Oki,kaka,318,247
mother,Kagoshima,okaːhaɴ,318,245
mountain,Miyako,jama,188,249
mountain,Tōkyō,jama,188,249
mountain,Amami,jama,188,249
mountain,Kyōto,jama,188,249
mountain,Hachijō,jama,188,249
mountain,Shuri,mui,189,250
mountain,Kōchi,jama,188,249
mountain,Sado,jama,188,249
mountain,Oki,jama,188,249
mountain,Kagoshima,jama,188,249
mouth,Miyako,fuʦɨ,99,251
mouth,Tōkyō,kuʨi,99,251
mouth,Amami,kuʨi,99,251
mouth,Kyōto,kuʨi,99,251
mouth,Hachijō,kuʨi,99,251
mouth,Shuri,kuʨi,99,251
mouth,Kōchi,kuti,99,251
mouth,Sado,kuʨi,99,251
mouth,Oki,kuʨi,99,251
mouth,Kagoshima,kui,99,251
name,Miyako,naː,221,252
name,Tōkyō,namae,221,252
name,Amami,naː,221,252
name,Kyōto,naː,221,252
name,Hachijō,namia,221,252
name,Shuri,naː,221,252
name,Kōchi,na,221,252
name,Sado,nama,221,252
name,Oki,na,221,252
name,Kagoshima,nai,221,252
narrow,Miyako,iba,0,253
narrow,Tōkyō,semai,350,253
narrow,Amami,sebasari,350,253
narrow,Kyōto,sebai,350,253
narrow,Hachijō,sebakʲa,350,253
narrow,Shuri,ʃibasaɴ,350,253
narrow,Kōchi,sebai,350,253
narrow,Sado,semai,350,253
narrow,Oki,semeː,350,253
narrow,Kagoshima,seme,350,253
navel,Miyako,mːbu,301,255
navel,Tōkyō,oheso,300,254
navel,Amami,husu,300,254
navel,Kyōto,heso,300,254
navel,Hachijō,heʦːogo,300,254
navel,Shuri,husu,300,254
navel,Kōchi,heso,300,254
navel,Sado,heso,300,254
navel,Oki,ɸeso,300,254
navel,Kagoshima,heiso,300,254
near,Miyako,atːsa,353,257
near,Tōkyō,ʨikai,352,256
near,Amami,ʨikʲasari,352,256
near,Kyōto,ʨikai,352,256
near,Hachijō,ʨikakʲa,352,256
near,Shuri,ʨiʦasaɴ,352,256
near,Kōchi,tikai,352,256
near,Sado,ʨikai,352,256
near,Oki,ʨikeː,352,256
near,Kagoshima,ʨike,352,256
neck,Miyako,nudufuʣɨ,115,259
neck,Tōkyō,kubi,114,258
neck,Amami,kubi,114,258
neck,Kyōto,kubi,114,258
neck,Hachijō,kubi,114,258
neck,Shuri,kubi,114,258
neck,Kōchi,kubi,114,258
neck,Sado,kubi,114,258
neck,Oki,kubi,114,258
neck,Kagoshima,kui,114,258
new,Miyako,mɨː,210,261
new,Tōkyō,atarasiː,207,260
new,Amami,miːsari,210,261
new,Kyōto,sara,208,261
new,Hachijō,atarasikʲa,207,260
new,Shuri,miːsaɴ,210,261
new,Kōchi,siɴkina,209,262
new,Sado,atarasiː,207,260
new,Oki,atarasi,207,260
new,Kagoshima,nike,210,263
night,Miyako,juɭ,196,264
night,Tōkyō,joru,196,264
night,Amami,juru,196,264
night,Kyōto,joru,196,264
night,Hachijō,joru,196,264
night,Shuri,juru,196,264
night,Kōchi,joru,196,264
night,Sado,joru,196,264
night,Oki,joru,196,264
night,Kagoshima,baiɴ,197,265
nose,Miyako,pana,98,266
nose,Tōkyō,hana,98,266
nose,Amami,hana,98,266
nose,Kyōto,hana,98,266
nose,Hachijō,hana,98,266
nose,Shuri,hana,98,266
nose,Kōchi,hana,98,266
nose,Sado,hana,98,266
nose,Oki,hana,98,266
nose,Kagoshima,haina,98,266
not,Miyako,araŋ,23,268
not,Tōkyō,nai,22,267
not,Amami,ʔaraɴ,23,268
not,Kyōto,nai,22,267
not,Hachijō,nakːja,22,267
not,Shuri,neːɴ,22,267
not,Kōchi,nai,22,267
not,Sado,nai,22,267
not,Oki,neː,22,267
not,Kagoshima,naka,22,267
old,Miyako,gaba,397,270
old,Tōkyō,hurui,396,269
old,Amami,hurusari,396,269
old,Kyōto,hurui,396,269
old,Hachijō,hurusikʲa,396,269
old,Shuri,hurusaɴ,396,269
old,Kōchi,hurui,396,269
old,Sado,hurusiː,396,269
old,Oki,ɸuriː,396,269
old,Kagoshima,ɸuri,396,269
one,Miyako,pɨtiːsɨ,35,271
one,Tōkyō,hitoʦu,35,271
one,Amami,tɨːʦɨ,35,271
one,Kyōto,hitoʦu,35,271
one,Hachijō,teːʦu,35,271
one,Shuri,tiːɕi,35,271
one,Kōchi,hitotu,35,271
one,Sado,hitoʦu,35,271
one,Oki,ɸutoʦu,35,271
one,Kagoshima,hitoi,35,271
other,Miyako,pukanu,250,272
other,Tōkyō,hokano,250,272
other,Amami,biʨina,251,273
other,Kyōto,hokano,250,272
other,Hachijō,hokua,250,272
other,Shuri,biɕinu,251,273
other,Kōchi,hokano,250,272
other,Sado,hokanoɴ,250,272
other,Oki,hokano,250,272
other,Kagoshima,hokaɴ,250,272
path (road),Miyako,mʦɨ,187,274
path (road),Tōkyō,miʨi,187,274
path (road),Amami,miʨi,187,274
path (road),Kyōto,miʨi,187,274
path (road),Hachijō,miʨi,187,274
path (road),Shuri,miʨi,187,274
path (road),Kōchi,miti,187,274
path (road),Sado,miʨi,187,274
path (road),Oki,meʨi,187,274
path (road),Kagoshima,miː,187,274
person,Miyako,pɨtu,56,275
person,Tōkyō,hito,56,275
person,Amami,ʨu,56,275
person,Kyōto,hito,56,275
person,Hachijō,hito,56,275
person,Shuri,ʦːu,56,275
person,Kōchi,hito,56,275
person,Sado,niɴgeɴ,57,276
person,Oki,ɸuto,56,275
person,Kagoshima,hiːto,56,275
puke (vomit),Miyako,pafu,430,277
puke (vomit),Tōkyō,haku,430,277
puke (vomit),Amami,haxuri,430,277
puke (vomit),Kyōto,haku,430,277
puke (vomit),Hachijō,haku,430,277
puke (vomit),Shuri,haʦuɴ,430,277
puke (vomit),Kōchi,haku,430,277
puke (vomit),Sado,haku,430,277
puke (vomit),Oki,haku,430,277
puke (vomit),Kagoshima,ha,430,277
pull,Miyako,pikau,400,280
pull,Tōkyō,hipːaru,400,278
pull,Amami,hipːaruri,400,278
pull,Kyōto,hipːaru,400,278
pull,Hachijō,hipːaru,400,278
pull,Shuri,hwiʦuɴ,400,279
pull,Kōchi,hipːaru,400,278
pull,Sado,hipːaru,400,278
pull,Oki,ɕabaru,400,278
pull,Kagoshima,hipːa,400,278
push,Miyako,usɨ,401,281
push,Tōkyō,osu,401,281
push,Amami,ʔusuri,401,281
push,Kyōto,osu,401,281
push,Hachijō,osu,401,281
push,Shuri,ʔuɕuɴ,401,281
push,Kōchi,tuku,402,282
push,Sado,osu,401,281
push,Oki,osu,401,281
push,Kagoshima,ois,401,281
rain,Miyako,ami,272,283
rain,Tōkyō,ameŋa,272,283
rain,Amami,ʔamɨ,272,283
rain,Kyōto,ameŋa,272,283
rain,Hachijō,ame,272,283
rain,Shuri,ʔaminu,272,283
rain,Kōchi,ame,272,283
rain,Sado,amega,272,283
rain,Oki,ame,272,283
rain,Kagoshima,ame,272,283
red,Miyako,aka,190,284
red,Tōkyō,akai,190,284
red,Amami,haːsari,190,284
red,Kyōto,akai,190,284
red,Hachijō,akakʲa,190,284
red,Shuri,ʔakasaɴ,190,284
red,Kōchi,akai,190,284
red,Sado,akai,190,284
red,Oki,akeː,190,284
red,Kagoshima,aike,190,284
right,Miyako,nʦɨ,395,286
right,Tōkyō,miŋi,395,285
right,Amami,nigiri,395,286
right,Kyōto,miŋi,395,285
right,Hachijō,nigiri,395,286
right,Shuri,niʥiri,395,286
right,Kōchi,migi,395,285
right,Sado,migi,395,285
right,Oki,miŋi,395,285
right,Kagoshima,miː,395,285
ripe,Miyako,mː,448,289
ripe,Tōkyō,ʥukusita,449,288
ripe,Amami,ʔuduɴ,448,290
ripe,Kyōto,ʥukusita,449,288
ripe,Hachijō,umu,448,289
ripe,Shuri,ʔɴdoːru,448,291
ripe,Kōchi,ureta,450,287
ripe,Sado,uɴda,448,292
ripe,Oki,oreta,450,287
ripe,Kagoshima,ureita,450,287
river,Miyako,kaː,171,293
river,Tōkyō,kawa,171,293
river,Amami,harigo,172,294
river,Kyōto,kawa,171,293
river,Hachijō,kua,171,293
river,Shuri,kaːra,171,293
river,Kōchi,kawa,171,293
river,Sado,kawa,171,293
river,Oki,kawa,171,293
river,Kagoshima,kaiwa,171,293
root,Miyako,niː,68,295
root,Tōkyō,nekːo,68,295
root,Amami,nɨguri,68,295
root,Kyōto,neː,68,295
root,Hachijō,ne,68,295
root,Shuri,niː,68,295
root,Kōchi,ne,68,295
root,Sado,ne,68,295
root,Oki,ne,68,295
root,Kagoshima,ne,68,295
rope,Miyako,ʦɨna,456,296
rope,Tōkyō,ʦuna,456,296
rope,Amami,ʦɨna,456,296
rope,Kyōto,nawa,457,297
rope,Hachijō,ʦuna,456,296
rope,Shuri,ɕina,456,296
rope,Kōchi,tuna,456,296
rope,Sado,nawa,457,297
rope,Oki,ʦuna,456,296
rope,Kagoshima,ʦuna,456,296
rotten,Miyako,p͡sɨta,378,299
rotten,Tōkyō,warui,376,298
rotten,Amami,warusari,376,298
rotten,Kyōto,warui,376,298
rotten,Hachijō,warukʲa,376,298
rotten,Shuri,wasːaɴ,376,298
rotten,Kōchi,hegona,377,300
rotten,Sado,warui,376,298
rotten,Oki,wariː,376,298
rotten,Kagoshima,wari,376,298
round,Miyako,maːkoːmaːko,216,302
round,Tōkyō,marui,216,301
round,Amami,marusari,216,301
round,Kyōto,marui,216,301
round,Hachijō,marukʲa,216,301
round,Shuri,marusaɴ,216,301
round,Kōchi,marui,216,301
round,Sado,marui,216,301
round,Oki,mariː,216,301
round,Kagoshima,maɴmairi,216,301
rub,Tōkyō,kosuru,398,303
rub,Amami,sɨruri,399,303
rub,Kyōto,kosuru,398,303
rub,Hachijō,kosuru,398,303
rub,Shuri,ʃijuɴ,399,303
rub,Kōchi,kosuru,398,303
rub,Sado,kosuru,398,303
rub,Oki,kosuru,398,303
rub,Kagoshima,kosu,398,303
saliva (spit),Miyako,ʦɨʦɨ,304,305
saliva (spit),Tōkyō,ʦuba,304,304
saliva (spit),Amami,ʦɨzɨ,304,305
saliva (spit),Kyōto,ʦuba,304,304
saliva (spit),Hachijō,ʦudaki,304,304
saliva (spit),Shuri,ɕiɴpeː,304,304
saliva (spit),Kōchi,tuba,304,304
saliva (spit),Sado,ʦubaki,304,304
saliva (spit),Oki,ʦubake,304,304
saliva (spit),Kagoshima,ʦuba,304,304
salt,Miyako,maːso,340,307
salt,Tōkyō,si.o,339,306
salt,Amami,maɕu,340,307
salt,Kyōto,si.o,339,306
salt,Hachijō,ɕo,339,306
salt,Shuri,maːɕu,340,307
salt,Kōchi,sijo,339,306
salt,Sado,si.o,339,306
salt,Oki,si.o,339,306
salt,Kagoshima,si.o,339,306
sand,Miyako,mnagu,176,309
sand,Tōkyō,suna,175,308
sand,Amami,sɨna,175,308
sand,Kyōto,suna,175,308
sand,Hachijō,ʥari,174,310
sand,Shuri,ʃina,175,308
sand,Kōchi,suna,175,308
sand,Sado,suna,175,308
sand,Oki,suna,175,308
sand,Kagoshima,zuina,175,308
say,Miyako,azɨ,162,313
say,Tōkyō,juː,161,311
say,Amami,ʔʲuri,161,311
say,Kyōto,juː,161,311
say,Hachijō,ju,161,311
say,Shuri,ʔʲuɴ,161,311
say,Kōchi,juː,161,311
say,Sado,juː,161,311
say,Oki,eo,161,312
say,Kagoshima,juiu,161,311
sea,Miyako,im,268,314
sea,Tōkyō,umi,268,314
sea,Amami,ʔumi,268,314
sea,Kyōto,umi,268,314
sea,Hachijō,umi,268,314
sea,Shuri,ʔumi,268,314
sea,Kōchi,umi,268,314
sea,Sado,umi,268,314
sea,Oki,omi,268,314
sea,Kagoshima,uɴ,268,314
see,Miyako,miːɭ,130,315
see,Tōkyō,miru,130,315
see,Amami,mʲuːri,130,315
see,Kyōto,miru,130,315
see,Hachijō,mabaru,129,315
see,Shuri,ɴːzuɴ,131,316
see,Kōchi,miru,130,315
see,Sado,miru,130,315
see,Oki,miru,130,315
see,Kagoshima,mi,130,315
seed,Miyako,tani,70,317
seed,Tōkyō,tane,70,317
seed,Amami,θanɨ,70,317
seed,Kyōto,tane,70,317
seed,Hachijō,tane,70,317
seed,Shuri,sani,69,317
seed,Kōchi,tane,70,317
seed,Sado,tane,70,317
seed,Oki,tane,70,317
seed,Kagoshima,tane,70,317
sew,Miyako,nuzɨ,418,318
sew,Tōkyō,nuː,418,318
sew,Amami,nouri,418,318
sew,Kyōto,nuː,418,318
sew,Hachijō,tozuru,417,319
sew,Shuri,noːjuɴ,419,318
sew,Kōchi,nuː,418,318
sew,Sado,noː,418,318
sew,Oki,noː,418,318
sew,Kagoshima,nuː,418,318
sharp,Miyako,ʧːi,369,324
sharp,Tōkyō,kireru,369,320
sharp,Amami,kiriruɴ,369,320
sharp,Kyōto,kireru,369,320
sharp,Hachijō,kirero,369,320
sharp,Shuri,taʦuɴ,368,321
sharp,Kōchi,kireru,369,320
sharp,Sado,surudoi,367,322
sharp,Oki,joː,369,323
sharp,Kagoshima,kiru,369,320
short,Miyako,maru,358,327
short,Tōkyō,miʥikai,359,325
short,Amami,ʔikːjasari,360,326
short,Kyōto,miʥikai,359,325
short,Hachijō,miʥikakʲa,359,325
short,Shuri,ʔiɴʦasaɴ,360,326
short,Kōchi,mizoi,359,325
short,Sado,miʥikai,359,325
short,Oki,meʨikeː,359,325
short,Kagoshima,miɕke,359,325
sing,Miyako,aːgoː,425,330
sing,Tōkyō,utau,424,328
sing,Amami,oθauri,424,328
sing,Kyōto,utau,424,328
sing,Hachijō,utou,424,328
sing,Shuri,ʔutajuɴ,424,329
sing,Kōchi,utau,424,328
sing,Sado,utau,424,328
sing,Oki,otao,424,328
sing,Kagoshima,uito,424,328
sit,Miyako,b͡zɨː,154,333
sit,Tōkyō,suwatːeru,153,331
sit,Amami,iruri,155,334
sit,Kyōto,suwatːeru,153,331
sit,Hachijō,ite,155,332
sit,Shuri,iʦoːn,155,332
sit,Kōchi,suwaru,153,331
sit,Sado,suwaru,153,331
sit,Oki,suwaru,153,331
sit,Kagoshima,suwaiːʨo,153,331
skin,Miyako,kaː,75,335
skin,Tōkyō,kawa,75,335
skin,Amami,duɴxo,74,336
skin,Kyōto,kawa,75,335
skin,Hachijō,kuabe,75,337
skin,Shuri,kaː,75,335
skin,Kōchi,kawa,75,335
skin,Sado,kawa,75,335
skin,Oki,kawa,75,335
skin,Kagoshima,kawa,75,335
sky,Tōkyō,sora,261,338
sky,Hachijō,sora,261,338
sky,Kōchi,sora,261,338
sleep,Miyako,niv,136,341
sleep,Tōkyō,nemuru,136,339
sleep,Amami,nɨbururi,136,339
sleep,Hachijō,jodoru,135,342
sleep,Shuri,niɴzuɴ,136,340
sleep,Kagoshima,neimuʨːoi,136,339
small,Miyako,imi,47,344
small,Tōkyō,ʨiʨːai,43,343
small,Amami,ʔʲenasari,46,347
small,Kyōto,ʨiːsai,43,343
small,Hachijō,nekːokʲa,42,345
small,Shuri,gumasaɴ,45,344
small,Kōchi,hosoi,44,348
small,Sado,ʨiːsai,43,343
small,Oki,komeː,45,344
small,Kagoshima,ʨiɴke,43,346
smell,Tōkyō,kaŋu,427,349
smell,Amami,xazamuri,429,349
smell,Kyōto,nioŋu,428,350
smell,Hachijō,kamaru,426,349
smell,Shuri,kaʤaɕuɴ,429,349
smell,Kōchi,kamu,426,349
smell,Sado,kagu,427,349
smell,Oki,kaŋu,427,349
smell,Kagoshima,kaizuɴ,429,349
smoke,Miyako,kiβusɨ,182,351
smoke,Tōkyō,kemu,182,351
smoke,Amami,xɨbusi,182,351
smoke,Kyōto,kemuri,182,351
smoke,Hachijō,iburi,181,351
smoke,Shuri,kibusi,182,351
smoke,Kōchi,kemuri,182,351
smoke,Sado,kemuri,182,351
smoke,Oki,kemori,182,351
smoke,Kagoshima,keimui,182,351
smooth,Miyako,nabɭɨː,383,356
smooth,Tōkyō,subekːoi,381,353
smooth,Amami,nabirosari,383,354
smooth,Kyōto,ʦuruʦuru,382,352
smooth,Hachijō,zuberua,381,353
smooth,Shuri,nadutːeːɴ,380,355
smooth,Kōchi,subesubesitʲuː,381,357
smooth,Sado,ʦuraʦura,382,352
smooth,Oki,ʦuruʦuru,382,352
smooth,Kagoshima,ʦuruɴ,382,352
snake,Miyako,pau,277,361
snake,Tōkyō,hebi,278,358
snake,Amami,nagamuɴ,280,359
snake,Kyōto,hebi,278,358
snake,Hachijō,hebume,278,358
snake,Shuri,nagamuɴ,280,359
snake,Kōchi,hebi,278,358
snake,Sado,hebi,278,358
snake,Oki,kuʨina,279,360
snake,Kagoshima,he,278,358
snow,Miyako,juʦɨ,342,362
snow,Tōkyō,juki,342,362
snow,Amami,juki,342,362
snow,Kyōto,juki,342,362
snow,Hachijō,juki,342,362
snow,Shuri,juʨi,342,362
snow,Kōchi,juki,342,362
snow,Sado,juki,342,362
snow,Oki,eki,342,362
snow,Kagoshima,jui,342,362
split,Miyako,sakiɭ,412,363
split,Tōkyō,sakeru,412,363
split,Amami,seheruri,412,363
split,Kyōto,sakeru,412,363
split,Hachijō,sakeru,412,363
split,Shuri,sakijuɴ,412,363
split,Kōchi,ɕakeru,412,363
split,Sado,sakeru,412,363
split,Oki,sakeru,412,363
split,Kagoshima,saku,412,363
squeeze,Miyako,ʃimiɭ,442,364
squeeze,Tōkyō,simeʦukeru,442,364
squeeze,Amami,semeʦɨkɨruri,442,364
squeeze,Hachijō,simeʦukeru,442,364
squeeze,Shuri,simijuɴ,442,364
squeeze,Kōchi,simeru,442,364
squeeze,Sado,simeʦukeru,442,364
squeeze,Oki,simeru,442,364
squeeze,Kagoshima,simeʦuku,442,364
stand,Miyako,takiː,156,365
stand,Tōkyō,tatːeru,156,365
stand,Amami,θaʨːuri,156,365
stand,Kyōto,tatːeru,156,365
stand,Hachijō,tatːe,156,365
stand,Shuri,taʦːoːn,156,365
stand,Kōchi,tatetːjuː,156,365
stand,Sado,tatːoru,156,365
stand,Oki,taʨːoru,156,365
stand,Kagoshima,taʨːo,156,365
star,Miyako,pusɨ,169,366
star,Tōkyō,hosi,169,366
star,Amami,husi,169,366
star,Kyōto,hosi,169,366
star,Hachijō,hosi,169,366
star,Shuri,husi,169,366
star,Kōchi,hosi,169,366
star,Sado,hosi,169,366
star,Oki,ɸosi,169,366
star,Kagoshima,hoiɕ,169,366
stick (stab),Miyako,ʦɨfu,413,369
stick (stab),Tōkyō,ʦukisasu,413,367
stick (stab),Amami,ʦɨkisasuri,413,367
stick (stab),Kyōto,ʦukisasu,413,367
stick (stab),Hachijō,ʦuʨːasu,413,367
stick (stab),Shuri,ɕiʨikuʥijuɴ,413,368
stick (stab),Kōchi,tukisasu,413,367
stick (stab),Sado,ʦukisasu,413,367
stick (stab),Oki,sasu,413,367
stick (stab),Kagoshima,ʦu.iːsa,413,367
stone,Miyako,isɨ,173,370
stone,Tōkyō,isi,173,370
stone,Amami,ʔisi,173,370
stone,Kyōto,isi,173,370
stone,Hachijō,isi,173,370
stone,Shuri,ʔisi,173,370
stone,Kōchi,isi,173,370
stone,Sado,isi,173,370
stone,Oki,esi,173,370
stone,Kagoshima,iːɕ,173,370
straight,Miyako,matːoːβu,386,372
straight,Tōkyō,masːuŋuna,384,371
straight,Amami,masːɨgu,384,371
straight,Kyōto,masːuŋuna,384,371
straight,Hachijō,masːugudua,384,371
straight,Shuri,matːoːba,386,372
straight,Kōchi,masːugu,384,371
straight,Sado,masːugu,384,371
straight,Oki,nosana,385,373
straight,Kagoshima,masːugu,384,371
suck,Miyako,jub͡zɨ,434,377
suck,Tōkyō,suː,432,374
suck,Amami,sibururi,433,376
suck,Kyōto,suː,432,374
suck,Hachijō,nomu,431,375
suck,Shuri,ʃipujuɴ,433,376
suck,Kōchi,nomu,431,375
suck,Sado,suː,432,374
suck,Oki,suː,432,374
suck,Kagoshima,suiu,432,374
sun,Miyako,tida,167,379
sun,Tōkyō,ohisama,164,378
sun,Amami,θeda,167,379
sun,Kyōto,ohisaɴ,164,378
sun,Hachijō,teɴtoːsama,163,380
sun,Shuri,tiːda,167,379
sun,Kōchi,ohisama,164,378
sun,Sado,nitːeɴsama,165,380
sun,Oki,oɸisaɴ,164,378
sun,Kagoshima,oteɴtosaː,166,380
swell,Miyako,fukuriɭ,422,381
swell,Tōkyō,hukureru,422,381
swell,Amami,hukurɨruri,422,381
swell,Kyōto,hukureru,422,381
swell,Hachijō,hukureru,422,381
swell,Shuri,hukːwijuɴ,422,381
swell,Kōchi,hukureru,422,381
swell,Sado,hukureru,422,381
swell,Oki,ɸukureru,422,381
swell,Kagoshima,hukuru,422,381
swim,Miyako,uːʣɨ,140,384
swim,Tōkyō,ojoŋu,140,382
swim,Amami,ʔwɨːguri,140,383
swim,Kyōto,ojoŋu,140,382
swim,Hachijō,ojogu,140,382
swim,Shuri,ʔwiːzuɴ,140,383
swim,Kōchi,ojogu,140,382
swim,Sado,ojogu,140,382
