concept,doculect,counterpart,cogid,lpID
warm,Kaidipang,mopasu,26,2872
belly,Kaidipang,tia,1,195
wet,Kaidipang,mobosa,1,2910
heavy,Kaidipang,mobugoto,1,839
smoke,Kaidipang,pohoko,22,1673
ash,Kaidipang,avu,1,137
black,Kaidipang,moitomo,1,267
white,Kaidipang,moputiho,1,2984
red,Kaidipang,mopuha,32,1395
bone,Kaidipang,turʔa,1,303
yellow,Kaidipang,modohagu,38,3149
long,Kaidipang,mohambé,30,1064
thin,Kaidipang,monipiso,1,1799
wide,Kaidipang,motaŋgaho,17,3011
intestines,Kaidipang,tinai,1,941
"painful, sick",Kaidipang,moŋoŋoto,26,1337
"shy, ashamed",Kaidipang,moorʔito,16,1600
new,Kaidipang,mobogu,1,1247
good,Kaidipang,mopia,1,717
"correct, true",Kaidipang,totuu,6,400
night,Kaidipang,gubii,21,1260
day,Kaidipang,onu,1,422
year,Kaidipang,tauŋo,1,3126
when?,Kaidipang,rʔoonu,11,2954
to hide,Kaidipang,tumuuko,14,2192
to climb,Kaidipang,moponiko,1,1958
at,Kaidipang,ko,15,162
"in, inside",Kaidipang,ko duarʔomo,1,931
this,Kaidipang,ini,1,1810
that,Kaidipang,ito,16,1753
breast,Kaidipang,susu,1,330
I,Kaidipang,aka,1,21
we,Kaidipang,kitantaa,1,2897
what?,Kaidipang,anuko,2,2927
other,Kaidipang,ibonia,14,1321
and,Kaidipang,agu,4,131
"no, not",Kaidipang,dio,2,1276
Two,Kaidipang,diiya,1,92
Three,Kaidipang,torʔu,1,82
"to know, be knowledgeable",Kaidipang,motau,1,2276
Four,Kaidipang,opato,1,10
to think,Kaidipang,momikiru,31,2724
to fear,Kaidipang,moonuko,32,2125
blood,Kaidipang,dugu,16,285
head,Kaidipang,urʔu,1,825
hair,Kaidipang,vuoko,1,781
nose,Kaidipang,uyuŋo,1,1294
mouth,Kaidipang,ŋaŋa,24,1157
tooth,Kaidipang,duŋito,14,2856
tongue,Kaidipang,dila,4,2840
to laugh,Kaidipang,kumosiŋo,41,2315
to cry,Kaidipang,moguoŋo,12,2020
to vomit,Kaidipang,mododurʔu,17,2785
to eat,Kaidipang,moŋaa,1,2094
to chew,Kaidipang,mogumjapo,19,1934
to cook,Kaidipang,mokorʔutu,38,1977
to drink,Kaidipang,moŋinumo,1,2083
ear,Kaidipang,burʔoŋa,13,523
to hear,Kaidipang,mokiduŋogu,1,2182
eye,Kaidipang,mata,1,564
to see,Kaidipang,moŋontoŋo,25,2455
to yawn,Kaidipang,moŋuabu,1,2831
to sleep,Kaidipang,motiugu,1,2523
to walk,Kaidipang,morʔako,1,2794
to dream,Kaidipang,motogiimopo,24,2074
to sit,Kaidipang,rʔumitu,44,2511
to stand,Kaidipang,tumiguho,23,2634
man/male,Kaidipang,rʔorʔaki,2,1086
child,Kaidipang,anako,1,337
mother,Kaidipang,ina,1,1143
father,Kaidipang,ama,1,609
house,Kaidipang,borʔé,14,856
rope,Kaidipang,tali,1,1460
"to tie up, fasten",Kaidipang,momihuto,28,2747
to sew,Kaidipang,motéi,1,2464
needle,Kaidipang,dugumo,1,1229
to come,Kaidipang,mai,1,1965
to shoot,Kaidipang,morʔutamo,18,2486
"to stab, pierce",Kaidipang,momusuko,1,2626
to steal,Kaidipang,monako,1,2653
to kill,Kaidipang,momaté,2,2263
"to die, be dead",Kaidipang,maaté,1,2048
"to live, be alive",Kaidipang,sumumurʔo,17,2360
to scratch,Kaidipang,moŋékuru,1,2443
"to cut, hack",Kaidipang,momusu,35,2037
stick/wood,Kaidipang,kayu,1,1728
to split,Kaidipang,momutako,25,2586
sharp,Kaidipang,morʔanito,43,1555
to work,Kaidipang,mokarija,23,2812
to plant,Kaidipang,momurʔa,1,2389
to choose,Kaidipang,momili,1,1942
to swell,Kaidipang,momuntaŋo,22,2689
to swim,Kaidipang,monaŋi,1,2699
to dig,Kaidipang,moŋarʔi,1,2056
to throw,Kaidipang,mopomahuŋo,25,2738
to fall,Kaidipang,modovu,1,2110
dog,Kaidipang,uŋgu,20,469
bird,Kaidipang,buruŋo,17,262
egg,Kaidipang,natu,17,547
feather,Kaidipang,vuvurʔo,1,616
wing,Kairiru,panin,2,3062
to fly,Kairiru,ruo,1,2150
rat,Kairiru,qusiu,3,1372
meat/flesh,Kairiru,mij,23,1109
fat/grease,Kairiru,moñ,1,587
tail,Kairiru,yuquñ,1,1742
snake,Kairiru,vaniu,41,1694
louse,Kairiru,qut,1,1082
mosquito,Kairiru,ñam,1,1128
rotten,Kairiru,jieq,47,1487
branch,Kairiru,r̃akeñ,1,325
leaf,Kairiru,rouñ,1,985
earth/soil,Kairiru,pij,16,537
skin,Kairiru,quliñ,1,1616
water,Kairiru,r̃yan,1,2888
sea,Kairiru,nau,18,1534
cloud,Kairiru,jim,22,362
rain,Kairiru,wus,1,1356
wind,Kairiru,wau,18,3050
cold,Kairiru,mer̃ir̃,1,390
belly,Kairiru,tiyeñ,1,195
dry,Kairiru,maraŋ,1,480
heavy,Kairiru,mau,1,848
fire,Kairiru,yawos,1,644
to burn,Kairiru,lifa,29,1914
ash,Kairiru,kyaf,1,144
red,Kairiru,meramer,1,1399
bone,Kairiru,jikyap,33,312
yellow,Kairiru,yaŋyaŋ,9,3140
small,Kairiru,sqaiñ,44,1651
short,Kairiru,r̃ukuñ,19,1573
intestines,Kairiru,tinak,1,941
"shy, ashamed",Kairiru,mayek,1,1597
to climb,Kairiru,vyan,1,1958
this,Kairiru,an,1,1810
breast,Kairiru,sus,1,330
far,Kairiru,i|sau,1,577
I,Kairiru,k|yau,1,21
he/she,Kairiru,ei,1,820
you,Kairiru,qum,1,3161
they,Kairiru,r̃u,1,1776
shoulder,Kairiru,qarapañ,1,1585
One,Kairiru,tai,1,43
Two,Kairiru,wu|ru,1,94
Three,Kairiru,tuol,1,82
left,Kairiru,ñai,19,997
"to know, be knowledgeable",Kairiru,touñ,1,2286
Four,Kairiru,vyat,1,10
blood,Kairiru,jinai,31,296
nose,Kairiru,isuñ,1,1291
right,Kairiru,mouwon,13,1417
mouth,Kairiru,puriñ,57,1154
tooth,Kairiru,ñar̃oñ,10,2858
tongue,Kairiru,mamañ,7,2841
to cry,Kairiru,taŋ,1,2014
to vomit,Kairiru,mumut,1,2779
to spit,Kairiru,qanswoi,14,2563
to eat,Kairiru,moñeq,39,2094
to cook,Kairiru,nau,3,1979
leg/foot,Kairiru,kayeñ,1,1022
to drink,Kairiru,in,1,2083
to bite,Kairiru,qan,38,1853
ear,Kairiru,tiliŋeñ,1,519
to hear,Kairiru,ruoŋ,1,2180
eye,Kairiru,mataŋ,1,564
to see,Kairiru,r̃im,21,2456
to lie down,Kairiru,yin,1,2329
to sit,Kairiru,mor̃,18,2512
to stand,Kairiru,tu,2,2640
man/male,Kairiru,mo|yan,1,1087
child,Kairiru,nat,5,339
husband,Kairiru,awo,2,888
wife,Kairiru,awo,1,3026
mother,Kairiru,tinañ,1,1143
road/path,Kairiru,jyel,1,1434
father,Kairiru,tamañ,1,609
house,Kairiru,pyal,14,859
thatch/roof,Kairiru,kyat,1,1766
rope,Kairiru,war̃,2,1467
to sew,Kairiru,sai,2,2470
to come,Kairiru,myai,1,1965
to shoot,Kairiru,uq,13,2492
"to stab, pierce",Kairiru,uq,8,2622
to hit,Kairiru,un,23,2208
to steal,Kairiru,vanaq,1,2660
"to die, be dead",Kairiru,myat,1,2048
"to cut, hack",Kairiru,ip,19,2039
stick/wood,Kairiru,qai,1,1728
to split,Kairiru,ut,24,2589
to choose,Kairiru,fas,11,1946
to squeeze,Kairiru,fuor,1,2608
"to pound, beat",Kairiru,tit,2,2409
to fall,Kairiru,taqau,24,2105
bird,Kairiru,myan,1,255
egg,Kairiru,tol,1,545
feather,Kairiru,jyaf,12,622
hand,Kambera,lima,1,801
dirty,Kambera,marihaku,3,437
wing,Kambera,ruu kàpa,1,3068
to fly,Kambera,hawuruŋu,5,2147
rat,Kambera,kalaʔu,1,1375
meat/flesh,Kambera,toluŋu,4,1110
fat/grease,Kambera,miña,1,587
tail,Kambera,k|iku,1,1742
snake,Kambera,ularu,2,1687
worm (earthworm),Kambera,ŋeli,3,3120
louse,Kambera,wutu,1,1082
dust,Kambera,kaŋabu,1,503
spider,Kambera,ŋgiiŋgi,3,1708
fish,Kambera,iaŋu,1,656
rotten,Kambera,muhuŋu,4,1488
leaf,Kambera,rau,1,980
root,Kambera,amu,3,1443
flower,Kambera,mbuŋa,1,676
fruit,Kambera,wua,1,703
grass,Kambera,rumba,47,743
earth/soil,Kambera,tana,1,532
skin,Kambera,manula,6,1623
stone,Kambera,watu,1,1734
water,Kambera,wai,2,2886
sea,Kambera,tehiku,1,1526
salt,Kambera,mehi,3,1493
lake,Kambera,tàma,4,972
sky,Kambera,awaŋu,7,1633
moon,Kambera,wulaŋu,1,1115
cloud,Kambera,karummaŋu,1,363
fog,Kambera,mahu,7,696
rain,Kambera,uraŋu,1,1356
thunder,Kambera,kabàla,7,1834
lightning,Kambera,kabilăk,6,1048
wind,Kambera,ŋilu,5,3051
warm,Kambera,mbana,1,2862
cold,Kambera,mariŋu,1,391
belly,Kambera,kambu,2,197
wet,Kambera,mbaha,1,2910
heavy,Kambera,mbotu,1,839
fire,Kambera,api,1,633
to burn,Kambera,tunnu,1,1910
smoke,Kambera,kawu,35,1669
ash,Kambera,awu,1,137
black,Kambera,mitiŋŋu,1,267
white,Kambera,bara,3,2988
red,Kambera,rara,5,1402
bone,Kambera,rii,2,313
yellow,Kambera,wiŋir,4,3150
green,Kambera,muru,4,767
big,Kambera,bakulu,5,248
short,Kambera,kababa,54,1568
long,Kambera,malai,5,1064
thin,Kambera,manipa,1,1799
thick,Kambera,timbi,7,1789
narrow,Kambera,kahukulu,5,1181
wide,Kambera,mbalar,2,3017
intestines,Kambera,tanai,1,941
"painful, sick",Kambera,hidu,4,1331
"shy, ashamed",Kambera,makéa,1,1597
old,Kambera,kawiada,5,1310
good,Kambera,hamu,6,726
"correct, true",Kambera,padeniŋu,5,404
night,Kambera,ruduŋu,7,1267
day,Kambera,tido lodu,12,426
year,Kambera,ndauŋ,1,3126
liver,Kambera,eti,1,1055
when?,Kambera,piraŋ,1,2945
to hide,Kambera,kawiniŋu,1,2192
at,Kambera,la,2,161
"in, inside",Kambera,hudalu,1,932
above,Kambera,dita,5,102
below,Kambera,wawa,1,220
that,Kambera,nina,1,1754
near,Kambera,mareni,1,1194
breast,Kambera,huhu,1,330
far,Kambera,marau,6,573
where?,Kambera,laŋgii,5,2969
I,Kambera,ñuŋga,3,30
thou,Kambera,ñumu,2,1826
we,Kambera,ñu|ta,1,2897
they,Kambera,ñu|da,1,1776
what?,Kambera,ŋgara,5,2937
who?,Kambera,ŋgamu,6,3003
shoulder,Kambera,kuundu,4,1588
other,Kambera,hawiaŋu,3,1324
all,Kambera,mbulu ndabana,7,118
and,Kambera,daŋu,4,129
if,Kambera,jeaka,4,912
how?,Kambera,ŋgikina,5,879
"no, not",Kambera,ndia,2,1276
to count,Kambera,kira,32,2002
One,Kambera,d|iha,1,39
Two,Kambera,dua,1,92
Three,Kambera,tilu,1,82
left,Kambera,kalai,5,996
"to know, be knowledgeable",Kambera,piiŋu,6,2284
Four,Kambera,patu,1,10
Five,Kambera,lima,1,7
Six,Kambera,nomu,1,73
Seven,Kambera,pihu,1,70
Eight,Kambera,walu,3,1
Nine,Kambera,hiwa,5,37
to think,Kambera,kanalu,29,2727
to fear,Kambera,madetu,1,2121
head,Kambera,katiiku,6,833
neck,Kambera,ŋgoru,6,1221
hair,Kambera,luŋgi,6,793
nose,Kambera,uru,1,1287
to breathe,Kambera,kayeku,3,1895
"to sniff, smell",Kambera,haŋudu,4,2550
right,Kambera,kawana,1,1417
mouth,Kambera,ŋaru,7,1159
tooth,Kambera,ŋandu,5,2858
tongue,Kambera,l|ama,6,2845
to laugh,Kambera,riki,6,2316
to cry,Kambera,hī,99,2023
to vomit,Kambera,mutta,1,2779
to spit,Kambera,ilu,6,2565
to eat,Kambera,ŋaŋu,3,2094
to chew,Kambera,ñama,3,1931
to cook,Kambera,manahu uhu,3,1979
leg/foot,Kambera,wihi,5,1018
to drink,Kambera,unuŋu,1,2083
to bite,Kambera,kati,1,1851
to suck,Kambera,harebit,3,2677
ear,Kambera,kahilu,4,519
to hear,Kambera,roŋu,1,2180
eye,Kambera,mata,1,564
to see,Kambera,ita,1,2448
to yawn,Kambera,yaʔi,2,2837
to sleep,Kambera,mahurru,1,2523
to walk,Kambera,laku,1,2794
to dream,Kambera,maŋgadipaŋ,4,2076
to sit,Kambera,uhuku,8,2513
to stand,Kambera,ndualaku,7,2643
person/human being,Kambera,tau,1,1345
man/male,Kambera,mini,1,1087
woman/female,Kambera,kawini,1,3082
child,Kambera,ana,1,337
husband,Kambera,lei,6,890
mother,Kambera,ina,1,1143
road/path,Kambera,ànda,19,1439
father,Kambera,ama,1,609
house,Kambera,uma,1,857
thatch/roof,Kambera,kawuku,5,1767
name,Kambera,tamu,4,1172
to say,Kambera,wana,5,2419
rope,Kambera,liku,5,1465
"to tie up, fasten",Kambera,hondu,4,2755
to sew,Kambera,utu,3,2467
needle,Kambera,utu,2,1234
to hunt,Kambera,patamaŋu,3,2252
to come,Kambera,mai,1,1965
"to stab, pierce",Kambera,hunju,37,2627
to hit,Kambera,palu,1,2212
to kill,Kambera,pameti,2,2263
"to die, be dead",Kambera,meti,1,2048
"to live, be alive",Kambera,l|uri,1,2351
to scratch,Kambera,pakauru,1,2436
"to cut, hack",Kambera,kadipu,5,2040
stick/wood,Kambera,ai,1,1729
sharp,Kambera,daka,4,1554
"dull, blunt",Kambera,katumbul,3,492
to work,Kambera,ramma,4,2803
to choose,Kambera,pindi,2,1942
to grow,Kambera,tumbu,1,2164
to swim,Kambera,ŋeni,1,2699
to dig,Kambera,akki,4,2058
"to open, uncover",Kambera,buŋgăhu,1,2370
"to pound, beat",Kambera,bai,1,2408
to throw,Kambera,tukku,5,2740
to fall,Kambera,kanabu,1,2103
dog,Kambera,ahu,1,458
bird,Kambera,mahawuruŋu,5,262
egg,Kambera,tilu,1,545
feather,Kambera,wulu,1,616
hand,Kapampangan,gāmat,21,805
dirty,Kapampangan,ma-rinát,53,445
wing,Kapampangan,pakpak,33,3059
rat,Kapampangan,dagís,40,1374
fat/grease,Kapampangan,tabáq,23,590
worm (earthworm),Kapampangan,bu|láti,1,3115
louse,Kapampangan,kútu,1,1082
mosquito,Kapampangan,amúk,1,1128
spider,Kapampangan,baabagwáq,1,1701
branch,Kapampangan,saŋá,2,317
leaf,Kapampangan,bulúŋ,18,981
root,Kapampangan,émut,3,1443
fruit,Kapampangan,búŋa,9,703
grass,Kapampangan,dikút,2,739
skin,Kapampangan,balát,21,1616
stone,Kapampangan,batú,1,1734
sand,Kapampangan,balás,19,1503
water,Kapampangan,danúm,1,2888
to flow,Kapampangan,mam-agus,21,2141
sea,Kapampangan,dayat malat,25,1535
salt,Kapampangan,asín,3,1493
woods/forest,Kapampangan,gúbat,32,3103
moon,Kapampangan,búlan,1,1115
star,Kapampangan,batwín,1,1717
rain,Kapampangan,urán,1,1356
thunder,Kapampangan,duldúl,2,1831
lightning,Kapampangan,kildáp,1,1038
wind,Kapampangan,áŋin,1,3040
wet,Kapampangan,ma-basáq,1,2910
heavy,Kapampangan,ma-báyat,1,839
fire,Kapampangan,apíq,1,633
to burn,Kapampangan,silab,37,1911
smoke,Kapampangan,asú|k,53,1664
ash,Kapampangan,abú,1,137
white,Kapampangan,ma-putíq,1,2984
yellow,Kapampangan,diló,24,3137
small,Kapampangan,ma-latíq,1,1652
big,Kapampangan,ma-rágul,23,242
long,Kapampangan,ma-kábaq,41,1064
thin,Kapampangan,impís,1,1799
thick,Kapampangan,ma-kapál,1,1790
narrow,Kapampangan,ma-kíput,1,1176
wide,Kapampangan,ma-lápad,1,3018
intestines,Kapampangan,bitúka,21,943
"painful, sick",Kapampangan,ma-sakít,1,1331
old,Kapampangan,ma-tuá,1,1304
new,Kapampangan,báyu,1,1247
night,Kapampangan,béyi,1,1263
day,Kapampangan,aldó,12,415
liver,Kapampangan,até,1,1055
when?,Kapampangan,kap|ilán,1,2948
"in, inside",Kapampangan,lub,23,930
above,Kapampangan,bábo,2,99
below,Kapampangan,babáq,1,220
this,Kapampangan,iní,1,1810
that,Kapampangan,ián,1,1757
breast,Kapampangan,súsu,1,330
far,Kapampangan,ma-rayuq,25,573
where?,Kapampangan,ante,16,2970
I,Kapampangan,aku,1,21
thou,Kapampangan,ika,1,1820
he/she,Kapampangan,ia,1,816
we,Kapampangan,itamu,1,2897
you,Kapampangan,ikayu,20,3165
they,Kapampangan,ila,1,1776
what?,Kapampangan,naŋ,2,2927
who?,Kapampangan,nínu,14,2998
if,Kapampangan,nuŋ,2,911
"no, not",Kapampangan,alíq,1,1276
to count,Kapampangan,bílaŋ,1,1997
Two,Kapampangan,adwáq,1,92
Three,Kapampangan,atlú,1,82
Four,Kapampangan,apát,1,10
Five,Kapampangan,lima,1,7
Six,Kapampangan,anam,1,73
Seven,Kapampangan,pitú,1,70
Eight,Kapampangan,walu,3,1
Nine,Kapampangan,siam,9,37
Ten,Kapampangan,apulu,5,77
to think,Kapampangan,ísip,23,2717
One Thousand,Kapampangan,libu,5,65
to fear,Kapampangan,ma-takút,1,2121
blood,Kapampangan,dáyaq,1,289
hair,Kapampangan,bwak,1,781
nose,Kapampangan,áruŋ,1,1287
to breathe,Kapampangan,maŋis|nawa,1,1884
right,Kapampangan,wánan,1,1417
tooth,Kapampangan,ípan,1,2849
tongue,Kapampangan,dílaq,4,2840
to cry,Kapampangan,kiyák,20,2024
to vomit,Kapampangan,súkaq,9,2778
to chew,Kapampangan,gígut,1,1937
to cook,Kapampangan,lútuq,20,1977
leg/foot,Kapampangan,bitís,23,1019
to drink,Kapampangan,inúm,1,2083
to bite,Kapampangan,-ket,21,1850
to suck,Kapampangan,sipsip,1,2669
eye,Kapampangan,matá,1,564
to yawn,Kapampangan,úyab,1,2831
to walk,Kapampangan,lákad,40,2794
person/human being,Kapampangan,taú,1,1345
man/male,Kapampangan,laláki,2,1086
woman/female,Kapampangan,babái,1,3081
child,Kapampangan,anák,1,337
husband,Kapampangan,asáwa,2,888
wife,Kapampangan,asáwa,1,3026
road/path,Kapampangan,dálan,1,1434
house,Kapampangan,balé,14,856
thatch/roof,Kapampangan,buuŋán,6,1768
rope,Kapampangan,lúbid,21,1462
"to tie up, fasten",Kapampangan,talíq,26,2752
to sew,Kapampangan,tayí,2,2467
needle,Kapampangan,karayum,1,1229
to come,Kapampangan,dátaŋ,14,1969
"to stab, pierce",Kapampangan,saksák,1,2622
to hit,Kapampangan,paldu,1,2212
to steal,Kapampangan,maa-nako,1,2653
to kill,Kapampangan,paté,22,2259
"to die, be dead",Kapampangan,maté,1,2048
"to live, be alive",Kapampangan,ma-biyé,15,2353
sharp,Kapampangan,ma-tarám,1,1545
"dull, blunt",Kapampangan,ma-purul,1,492
to plant,Kapampangan,tanam,2,2386
to choose,Kapampangan,piliq,1,1942
"to open, uncover",Kapampangan,búklat,1,2370
"to pound, beat",Kapampangan,bayú,1,2408
to fall,Kapampangan,ma-nábuq,1,2103
dog,Kapampangan,ásu,1,458
feather,Kapampangan,bagyús,1,623
hand,Lamaholot Ile Mandiri (Flores Timur),liman,1,801
fat/grease,Lamaholot Ile Mandiri (Flores Timur),woran,8,600
tail,Lamaholot Ile Mandiri (Flores Timur),ikun,1,1742
snake,Lamaholot Ile Mandiri (Flores Timur),ulaʔ,2,1687
louse,Lamaholot Ile Mandiri (Flores Timur),kuto,1,1082
mosquito,Lamaholot Ile Mandiri (Flores Timur),kenamuk,1,1128
dust,Lamaholot Ile Mandiri (Flores Timur),awo,1,503
fish,Lamaholot Ile Mandiri (Flores Timur),ikan,1,656
root,Lamaholot Ile Mandiri (Flores Timur),amut,3,1443
flower,Lamaholot Ile Mandiri (Flores Timur),puhun,26,676
fruit,Lamaholot Ile Mandiri (Flores Timur),wuan,1,703
earth/soil,Lamaholot Ile Mandiri (Flores Timur),tana,1,532
skin,Lamaholot Ile Mandiri (Flores Timur),kamak,8,1615
stone,Lamaholot Ile Mandiri (Flores Timur),wato,1,1734
sand,Lamaholot Ile Mandiri (Flores Timur),wera,10,1503
water,Lamaholot Ile Mandiri (Flores Timur),wai,2,2886
to flow,Lamaholot Ile Mandiri (Flores Timur),baʔ,9,2142
sea,Lamaholot Ile Mandiri (Flores Timur),tahik,1,1526
salt,Lamaholot Ile Mandiri (Flores Timur),siʔa,1,1493
sky,Lamaholot Ile Mandiri (Flores Timur),kelén,9,1626
moon,Lamaholot Ile Mandiri (Flores Timur),wulan,1,1115
star,Lamaholot Ile Mandiri (Flores Timur),petala,4,1720
cloud,Lamaholot Ile Mandiri (Flores Timur),kowa,7,366
rain,Lamaholot Ile Mandiri (Flores Timur),uran,1,1356
lightning,Lamaholot Ile Mandiri (Flores Timur),kehilat,1,1038
wind,Lamaholot Ile Mandiri (Flores Timur),aŋin,1,3040
dry,Lamaholot Ile Mandiri (Flores Timur),mara,1,480
heavy,Lamaholot Ile Mandiri (Flores Timur),baʔat,1,839
fire,Lamaholot Ile Mandiri (Flores Timur),ape,1,633
to burn,Lamaholot Ile Mandiri (Flores Timur),tuno,1,1910
smoke,Lamaholot Ile Mandiri (Flores Timur),nuhun,11,1665
ash,Lamaholot Ile Mandiri (Flores Timur),kawuk,1,137
black,Lamaholot Ile Mandiri (Flores Timur),mitén,1,267
white,Lamaholot Ile Mandiri (Flores Timur),buran,3,2988
red,Lamaholot Ile Mandiri (Flores Timur),méʔa,1,1394
long,Lamaholot Ile Mandiri (Flores Timur),belaha,9,1071
thin,Lamaholot Ile Mandiri (Flores Timur),te|nipi|n,1,1799
narrow,Lamaholot Ile Mandiri (Flores Timur),sepit,1,1176
wide,Lamaholot Ile Mandiri (Flores Timur),belapar,1,3018
"painful, sick",Lamaholot Ile Mandiri (Flores Timur),belara,8,1338
old,Lamaholot Ile Mandiri (Flores Timur),tuaʔ,1,1304
new,Lamaholot Ile Mandiri (Flores Timur),wuʔun,1,1247
day,Lamaholot Ile Mandiri (Flores Timur),leron,24,418
liver,Lamaholot Ile Mandiri (Flores Timur),atén,1,1055
at,Lamaholot Ile Mandiri (Flores Timur),ta,2,159
"in, inside",Lamaholot Ile Mandiri (Flores Timur),ta oné,3,935
this,Lamaholot Ile Mandiri (Flores Timur),piʔin,1,1816
near,Lamaholot Ile Mandiri (Flores Timur),dahé,8,1199
breast,Lamaholot Ile Mandiri (Flores Timur),tuhon,1,330
far,Lamaholot Ile Mandiri (Flores Timur),doan,8,572
we,Lamaholot Ile Mandiri (Flores Timur),tité,1,2897
you,Lamaholot Ile Mandiri (Flores Timur),mio wakaŋkaé,13,3173
what?,Lamaholot Ile Mandiri (Flores Timur),a,1,2940
if,Lamaholot Ile Mandiri (Flores Timur),kalu,14,905
Two,Lamaholot Ile Mandiri (Flores Timur),rua,1,94
Three,Lamaholot Ile Mandiri (Flores Timur),telo,1,82
"to know, be knowledgeable",Lamaholot Ile Mandiri (Flores Timur),noi,46,2290
Four,Lamaholot Ile Mandiri (Flores Timur),pat,1,10
Five,Lamaholot Ile Mandiri (Flores Timur),lema,1,7
Six,Lamaholot Ile Mandiri (Flores Timur),nem,1,73
Seven,Lamaholot Ile Mandiri (Flores Timur),pito,1,70
Nine,Lamaholot Ile Mandiri (Flores Timur),hiwa,5,37
Ten,Lamaholot Ile Mandiri (Flores Timur),pulo,5,77
One Hundred,Lamaholot Ile Mandiri (Flores Timur),ratu tóu,4,57
One Thousand,Lamaholot Ile Mandiri (Flores Timur),ribu tóu,5,65
blood,Lamaholot Ile Mandiri (Flores Timur),méi,3,297
nose,Lamaholot Ile Mandiri (Flores Timur),irun,1,1287
to breathe,Lamaholot Ile Mandiri (Flores Timur),harinnain,7,1892
right,Lamaholot Ile Mandiri (Flores Timur),wanan,1,1417
mouth,Lamaholot Ile Mandiri (Flores Timur),wewan,1,1153
tooth,Lamaholot Ile Mandiri (Flores Timur),ipén,1,2849
to cry,Lamaholot Ile Mandiri (Flores Timur),tani,1,2014
to vomit,Lamaholot Ile Mandiri (Flores Timur),mutaʔ,1,2779
to eat,Lamaholot Ile Mandiri (Flores Timur),gan,1,2094
to chew,Lamaholot Ile Mandiri (Flores Timur),mamaʔ,1,1931
leg/foot,Lamaholot Ile Mandiri (Flores Timur),léin,8,1026
to drink,Lamaholot Ile Mandiri (Flores Timur),nénum,1,2083
to bite,Lamaholot Ile Mandiri (Flores Timur),giké,21,1850
ear,Lamaholot Ile Mandiri (Flores Timur),tilun,4,519
eye,Lamaholot Ile Mandiri (Flores Timur),matan,1,564
to sleep,Lamaholot Ile Mandiri (Flores Timur),turu,1,2523
to walk,Lamaholot Ile Mandiri (Flores Timur),pana,2,2790
to stand,Lamaholot Ile Mandiri (Flores Timur),déʔi,1,2642
person/human being,Lamaholot Ile Mandiri (Flores Timur),ata,4,1345
man/male,Lamaholot Ile Mandiri (Flores Timur),belakin,2,1086
woman/female,Lamaholot Ile Mandiri (Flores Timur),berwain,1,3089
child,Lamaholot Ile Mandiri (Flores Timur),ana,1,337
husband,Lamaholot Ile Mandiri (Flores Timur),laké,28,890
road/path,Lamaholot Ile Mandiri (Flores Timur),laran,1,1434
father,Lamaholot Ile Mandiri (Flores Timur),bapa,5,610
name,Lamaholot Ile Mandiri (Flores Timur),naran,1,1168
rope,Lamaholot Ile Mandiri (Flores Timur),talé,1,1460
to sew,Lamaholot Ile Mandiri (Flores Timur),hawu,9,2475
needle,Lamaholot Ile Mandiri (Flores Timur),luhi,6,1237
to shoot,Lamaholot Ile Mandiri (Flores Timur),pasak,2,2488
"to stab, pierce",Lamaholot Ile Mandiri (Flores Timur),tubak,6,2619
to steal,Lamaholot Ile Mandiri (Flores Timur),temaka,1,2650
"to die, be dead",Lamaholot Ile Mandiri (Flores Timur),mata,1,2048
"to live, be alive",Lamaholot Ile Mandiri (Flores Timur),morit,1,2354
to scratch,Lamaholot Ile Mandiri (Flores Timur),gaʔu,1,2440
stick/wood,Lamaholot Ile Mandiri (Flores Timur),kajo,1,1728
sharp,Lamaholot Ile Mandiri (Flores Timur),dekét,10,1554
to work,Lamaholot Ile Mandiri (Flores Timur),keriaŋ,7,2815
to plant,Lamaholot Ile Mandiri (Flores Timur),mula,1,2389
to choose,Lamaholot Ile Mandiri (Flores Timur),pilé,1,1942
to grow,Lamaholot Ile Mandiri (Flores Timur),tawa,4,2164
to swell,Lamaholot Ile Mandiri (Flores Timur),baʔa,1,2685
to swim,Lamaholot Ile Mandiri (Flores Timur),naŋé,1,2699
"to open, uncover",Lamaholot Ile Mandiri (Flores Timur),buka,1,2370
"to pound, beat",Lamaholot Ile Mandiri (Flores Timur),bajo,1,2408
dog,Lamaholot Ile Mandiri (Flores Timur),aho,1,458
bird,Lamaholot Ile Mandiri (Flores Timur),kolon,77,256
egg,Lamaholot Ile Mandiri (Flores Timur),teluk,1,545
hand,Erai,lima,1,801
rat,Erai,lasu,9,1372
meat/flesh,Erai,usi meran,31,1104
fat/grease,Erai,mair,9,592
tail,Erai,iku,1,1742
snake,Erai,sau,11,1691
louse,Erai,utu,1,1082
mosquito,Erai,sisi,10,1129
fish,Erai,meti,7,662
rotten,Erai,hon,10,1480
branch,Erai,hana,2,317
leaf,Erai,ron,1,985
root,Erai,akar,2,1444
flower,Erai,huna,1,676
fruit,Erai,hua,1,703
grass,Erai,nau,11,744
skin,Erai,ulik,1,1616
stone,Erai,hatu,1,1734
sand,Erai,moin,11,1508
sea,Erai,lo,6,1529
salt,Erai,masi,3,1493
moon,Erai,hulan,1,1115
back,Erai,liu,1,164
star,Erai,tu,9,1717
cloud,Erai,natas,10,355
