db,concept,doculect,counterpart,fullCC,inferredCC
chinese_1964,what,Hefei,xəŋ²¹²kə⁰,chinese_1964:what:341,chinese_1964:what:1
chinese_1964,what,Jinan,ʂəŋ⁴²mə⁰,chinese_1964:what:334,chinese_1964:what:1
chinese_1964,what,Jinan,mər⁵⁵,chinese_1964:what:337,chinese_1964:what:6
chinese_1964,what,Kunming,ʂʅ³¹mə⁴⁴,chinese_1964:what:334,chinese_1964:what:1
chinese_1964,what,Meixian,mak²¹kɛ⁴²,chinese_1964:what:346,chinese_1964:what:7
chinese_1964,what,Nanchang,ɕit⁵li⁵⁵,chinese_1964:what:344,chinese_1964:what:8
chinese_1964,what,Shenyang,sən³⁵mə⁰,chinese_1964:what:334,chinese_1964:what:1
chinese_1964,what,Shenyang,sa³⁵,chinese_1964:what:339,chinese_1964:what:2
chinese_1964,what,Suzhou,sɒ⁵¹³,chinese_1964:what:339,chinese_1964:what:2
chinese_1964,what,Wenzhou,ga³¹ȵi³¹,chinese_1964:what:342,chinese_1964:what:9
chinese_1964,what,Xiamen,sim⁵⁵mĩʔ⁵,chinese_1964:what:335,chinese_1964:what:10
chinese_1964,what,Xian,sɑ⁴⁵,chinese_1964:what:339,chinese_1964:what:2
chinese_1964,what,Yangjiang,mi⁴⁵⁴,chinese_1964:what:347,chinese_1964:what:11
chinese_1964,what,Yangzhou,səʔ⁴məŋ⁰,chinese_1964:what:334,chinese_1964:what:1
chinese_1964,where,Beijing,nar²¹⁴,chinese_1964:where:348,chinese_1964:where:1
chinese_1964,where,Changsha,la⁴¹li⁰,chinese_1964:where:353,chinese_1964:where:2
chinese_1964,where,Chaozhou,ti¹¹₁₂ko²¹³,chinese_1964:where:365,chinese_1964:where:12
chinese_1964,where,Chengdu,nər⁵³,chinese_1964:where:348,chinese_1964:where:1
chinese_1964,where,Fuzhou,tie²⁴²₅₂nœ³¹,chinese_1964:where:364,chinese_1964:where:13
chinese_1964,where,Guangzhou,pin⁵³tou²²,chinese_1964:where:359,chinese_1964:where:3
chinese_1964,where,Guangzhou,pin⁵³ʃy³³,chinese_1964:where:360,chinese_1964:where:3
chinese_1964,where,Hefei,na²⁴kɐʔ⁴tsə⁰,chinese_1964:where:352,chinese_1964:where:11
chinese_1964,where,Jinan,na⁵⁵,chinese_1964:where:348,chinese_1964:where:1
chinese_1964,where,Jinan,nar⁵⁵,chinese_1964:where:348,chinese_1964:where:1
chinese_1964,where,Kunming,na⁵³tiɛr⁵³,chinese_1964:where:351,chinese_1964:where:4
chinese_1964,where,Meixian,nai⁴²ɛ⁰,chinese_1964:where:354,chinese_1964:where:10
chinese_1964,where,Nanchang,la²¹³li⁰,chinese_1964:where:353,chinese_1964:where:2
chinese_1964,where,Shenyang,nar²¹³,chinese_1964:where:348,chinese_1964:where:1
chinese_1964,where,Shenyang,na²¹³₂₁kʰuair⁴¹,chinese_1964:where:349,chinese_1964:where:4
chinese_1964,where,Suzhou,sɒ⁵¹³zaŋ³¹₃₃ho⁴⁴₂₁,chinese_1964:where:355,chinese_1964:where:9
chinese_1964,where,Suzhou,lo³¹₂₂li³¹₂₁taʔ⁴₂₁,chinese_1964:where:356,chinese_1964:where:2
chinese_1964,where,Wenzhou,ȵiau¹²duɔ²⁴,chinese_1964:where:357,chinese_1964:where:8
chinese_1964,where,Xiamen,to⁵¹₅₅lo⁵¹,chinese_1964:where:362,chinese_1964:where:7
chinese_1964,where,Xiamen,ti³³₁₁ui³³,chinese_1964:where:363,chinese_1964:where:6
chinese_1964,where,Xian,nɑ⁵³tɑr⁰,chinese_1964:where:350,chinese_1964:where:4
chinese_1964,where,Yangjiang,pin²¹ʃi²⁴,chinese_1964:where:361,chinese_1964:where:3
chinese_1964,where,Yangzhou,lɑ⁴²kʰuɛ⁰,chinese_1964:where:349,chinese_1964:where:5
chinese_1964,thick,Beijing,xou⁵¹,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Changsha,xəu²¹,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Chaozhou,kau³⁵,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Chengdu,xəu¹³,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Fuzhou,kau²⁴²,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Guangzhou,hɐu²³,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Hefei,xɯ⁵³,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Jinan,xou²¹,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Kunming,xəu¹³,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Meixian,pʰun⁴⁴,chinese_1964:thick:75,chinese_1964:thick:2
chinese_1964,thick,Nanchang,hɛu³¹,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Shenyang,xou⁴¹,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Suzhou,ɦʏ³¹,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Wenzhou,gau²⁴,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Xiamen,kau³³,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Xian,xou⁴⁵,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Yangjiang,hɐu²¹,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,thick,Yangzhou,xɤɯ⁵⁵,chinese_1964:thick:74,chinese_1964:thick:1
chinese_1964,small,Beijing,ɕiau²¹⁴,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Changsha,ɕi⁵⁵,chinese_1964:small:55,chinese_1964:small:1
chinese_1964,small,Changsha,ɕiau⁵⁵,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Chaozhou,soi²¹³,chinese_1964:small:55,chinese_1964:small:1
chinese_1964,small,Chengdu,ɕiau⁵³,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Fuzhou,nauŋ²⁴²,chinese_1964:small:56,chinese_1964:small:2
chinese_1964,small,Fuzhou,sɛ²¹³,chinese_1964:small:55,chinese_1964:small:1
chinese_1964,small,Guangzhou,ʃɐi³³,chinese_1964:small:55,chinese_1964:small:1
chinese_1964,small,Hefei,ɕiɔ²⁴,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Jinan,ɕiɔ⁵⁵,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Kunming,ɕiau⁵³,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Meixian,sɛ⁴²,chinese_1964:small:55,chinese_1964:small:1
chinese_1964,small,Nanchang,ɕi⁵⁵,chinese_1964:small:55,chinese_1964:small:1
chinese_1964,small,Nanchang,ɕiɛu²¹³,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Shenyang,ɕiau²¹³,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Suzhou,siæ⁴¹,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Wenzhou,sai⁴⁵,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Xiamen,sue¹¹,chinese_1964:small:55,chinese_1964:small:1
chinese_1964,small,Xian,ɕiɑu⁵³,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,small,Yangjiang,ɬɐi²⁴,chinese_1964:small:55,chinese_1964:small:3
chinese_1964,small,Yangzhou,ɕiɔ⁴²,chinese_1964:small:54,chinese_1964:small:1
chinese_1964,the ear,Beijing,ɚ²¹⁴₂₁tuo⁰,chinese_1964:the ear:673,chinese_1964:the ear:1
chinese_1964,the ear,Changsha,ə⁴¹to⁰,chinese_1964:the ear:673,chinese_1964:the ear:1
chinese_1964,the ear,Chaozhou,hĩ³⁵,chinese_1964:the ear:672,chinese_1964:the ear:2
chinese_1964,the ear,Chengdu,ɚ⁵³to⁵³₄₄,chinese_1964:the ear:673,chinese_1964:the ear:1
chinese_1964,the ear,Fuzhou,ŋei²⁴²,chinese_1964:the ear:672,chinese_1964:the ear:7
chinese_1964,the ear,Fuzhou,ŋi²⁴²₅₂iaŋ³¹₄₄,chinese_1964:the ear:679,chinese_1964:the ear:6
chinese_1964,the ear,Guangzhou,ji²³tʃɐi³⁵,chinese_1964:the ear:677,chinese_1964:the ear:3
chinese_1964,the ear,Hefei,a²⁴tɔ⁰,chinese_1964:the ear:674,chinese_1964:the ear:1
chinese_1964,the ear,Jinan,ɚ⁵⁵tuə⁰,chinese_1964:the ear:673,chinese_1964:the ear:1
chinese_1964,the ear,Kunming,ə⁵³tuo⁵³₄₄,chinese_1964:the ear:673,chinese_1964:the ear:1
chinese_1964,the ear,Meixian,ȵi³¹kuŋ⁴⁴,chinese_1964:the ear:676,chinese_1964:the ear:4
chinese_1964,the ear,Nanchang,ə²¹³tɔ⁰,chinese_1964:the ear:673,chinese_1964:the ear:1
chinese_1964,the ear,Shenyang,ɚ²¹³₂₁tʰuə⁰,chinese_1964:the ear:673,chinese_1964:the ear:1
chinese_1964,the ear,Suzhou,ȵi³¹₂₂təu⁴¹₄₄,chinese_1964:the ear:673,chinese_1964:the ear:4
chinese_1964,the ear,Wenzhou,ῃ²⁴to⁴⁵,chinese_1964:the ear:673,chinese_1964:the ear:5
chinese_1964,the ear,Xiamen,hi⁵¹₅₅a⁵¹,chinese_1964:the ear:678,chinese_1964:the ear:2
chinese_1964,the ear,Xian,ɚ⁵³tuo⁰,chinese_1964:the ear:673,chinese_1964:the ear:1
chinese_1964,the ear,Yangjiang,ji²¹,chinese_1964:the ear:672,chinese_1964:the ear:3
chinese_1964,the ear,Yangzhou,ɑ⁴²tʰɤɯ⁰,chinese_1964:the ear:675,chinese_1964:the ear:1
chinese_1964,the eye,Beijing,ian²¹⁴₂₁tɕiŋ⁰,chinese_1964:the eye:655,chinese_1964:the eye:1
chinese_1964,the eye,Changsha,ŋan⁴¹tɕin⁰,chinese_1964:the eye:655,chinese_1964:the eye:1
chinese_1964,the eye,Chaozhou,mak⁴,chinese_1964:the eye:657,chinese_1964:the eye:3
chinese_1964,the eye,Chengdu,ian⁵³tɕin⁴⁴,chinese_1964:the eye:655,chinese_1964:the eye:1
chinese_1964,the eye,Fuzhou,meiʔ⁴tsiu⁴⁴,chinese_1964:the eye:659,chinese_1964:the eye:2
chinese_1964,the eye,Fuzhou,mɛʔ⁴,chinese_1964:the eye:657,chinese_1964:the eye:8
chinese_1964,the eye,Guangzhou,ŋan²³,chinese_1964:the eye:654,chinese_1964:the eye:4
chinese_1964,the eye,Hefei,iĩ²⁴,chinese_1964:the eye:654,chinese_1964:the eye:7
chinese_1964,the eye,Jinan,iæ̃⁵⁵,chinese_1964:the eye:654,chinese_1964:the eye:6
chinese_1964,the eye,Kunming,iɛ⁵³tɕĩ⁴⁴,chinese_1964:the eye:655,chinese_1964:the eye:1
chinese_1964,the eye,Meixian,muk²¹tsu⁴⁴,chinese_1964:the eye:658,chinese_1964:the eye:2
chinese_1964,the eye,Nanchang,ŋan²¹³tɕiaŋ⁴²,chinese_1964:the eye:655,chinese_1964:the eye:1
chinese_1964,the eye,Shenyang,ian²¹³₂₁tɕiŋ⁰,chinese_1964:the eye:655,chinese_1964:the eye:1
chinese_1964,the eye,Suzhou,ŋɛ³¹₂₂tsin⁴⁴,chinese_1964:the eye:655,chinese_1964:the eye:1
chinese_1964,the eye,Suzhou,ŋɛ³¹₂₂əu⁴⁴tsʮ⁴⁴₂₁,chinese_1964:the eye:656,chinese_1964:the eye:5
chinese_1964,the eye,Wenzhou,ŋau²⁴vu³¹tsɿ⁴⁴,chinese_1964:the eye:656,chinese_1964:the eye:1
chinese_1964,the eye,Xiamen,bat⁵₃₂tsiu⁵⁵,chinese_1964:the eye:659,chinese_1964:the eye:2
chinese_1964,the eye,Xiamen,bak⁵,chinese_1964:the eye:657,chinese_1964:the eye:3
chinese_1964,the eye,Xian,ȵiæ̃⁵³tɕiŋ⁰,chinese_1964:the eye:655,chinese_1964:the eye:1
chinese_1964,the eye,Yangjiang,ŋan²¹,chinese_1964:the eye:654,chinese_1964:the eye:4
chinese_1964,the eye,Yangzhou,iɛ̃⁴²tɕiŋ⁰,chinese_1964:the eye:655,chinese_1964:the eye:1
chinese_1964,the house,Beijing,faŋ³⁵tsɿ⁰,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Changsha,fan¹³tsɿ⁰,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Chaozhou,tsʰu²¹³,chinese_1964:the house:487,chinese_1964:the house:3
chinese_1964,the house,Chengdu,faŋ³¹tsɿ⁵³,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Fuzhou,tsʰuɔ²¹³,chinese_1964:the house:487,chinese_1964:the house:3
chinese_1964,the house,Guangzhou,ʊk⁵,chinese_1964:the house:485,chinese_1964:the house:2
chinese_1964,the house,Hefei,fɑ̃⁵⁵tsə⁰,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Jinan,faŋ⁴²tsɿ⁰,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Kunming,fã³¹tsɿ⁵³,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Meixian,vuk²¹,chinese_1964:the house:485,chinese_1964:the house:2
chinese_1964,the house,Nanchang,fɔŋ⁵⁵tsɿ⁰,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Shenyang,faŋ³⁵tsɿ⁰,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Suzhou,vɒŋ²⁴₂₂tsɿ⁴¹₄₄,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Suzhou,uɤʔ⁴,chinese_1964:the house:485,chinese_1964:the house:2
chinese_1964,the house,Wenzhou,u²³duɔ²⁴,chinese_1964:the house:486,chinese_1964:the house:4
chinese_1964,the house,Xiamen,tsʰu¹¹,chinese_1964:the house:487,chinese_1964:the house:3
chinese_1964,the house,Xian,fɑŋ²⁴tsɿ⁰,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,the house,Yangjiang,ʊk²⁴,chinese_1964:the house:485,chinese_1964:the house:2
chinese_1964,the house,Yangzhou,fɑŋ³⁴tsɛ⁰,chinese_1964:the house:484,chinese_1964:the house:1
chinese_1964,to rain,Beijing,ɕia⁵¹y²¹⁴,chinese_1964:to rain:1013,chinese_1964:to rain:2
chinese_1964,to rain,Changsha,lo²⁴y⁴¹,chinese_1964:to rain:1014,chinese_1964:to rain:1
chinese_1964,to rain,Chaozhou,loʔ⁴₂₁hou³⁵,chinese_1964:to rain:1014,chinese_1964:to rain:3
chinese_1964,to rain,Chengdu,ɕia¹³y⁵³,chinese_1964:to rain:1013,chinese_1964:to rain:2
chinese_1964,to rain,Fuzhou,touŋ²⁴²₅₂ŋy³¹,chinese_1964:to rain:1016,chinese_1964:to rain:5
chinese_1964,to rain,Guangzhou,lɔk²²jy²³,chinese_1964:to rain:1014,chinese_1964:to rain:1
chinese_1964,to rain,Guangzhou,lɔk²²ʃøy³⁵,chinese_1964:to rain:1015,chinese_1964:to rain:1
chinese_1964,to rain,Hefei,ɕia⁵³y²⁴,chinese_1964:to rain:1013,chinese_1964:to rain:2
chinese_1964,to rain,Hefei,nəʔ⁴y²⁴,chinese_1964:to rain:1014,chinese_1964:to rain:4
chinese_1964,to rain,Jinan,ɕia²¹y⁵⁵,chinese_1964:to rain:1013,chinese_1964:to rain:2
chinese_1964,to rain,Kunming,ɕia¹³i⁵³,chinese_1964:to rain:1013,chinese_1964:to rain:2
chinese_1964,to rain,Meixian,lɔk⁴ji³¹,chinese_1964:to rain:1014,chinese_1964:to rain:1
chinese_1964,to rain,Meixian,lɔk⁴sui³¹,chinese_1964:to rain:1015,chinese_1964:to rain:1
chinese_1964,to rain,Nanchang,lɔk⁵y²¹³,chinese_1964:to rain:1014,chinese_1964:to rain:1
chinese_1964,to rain,Shenyang,ɕia⁴¹y²¹³,chinese_1964:to rain:1013,chinese_1964:to rain:2
chinese_1964,to rain,Suzhou,loʔ²³y³¹,chinese_1964:to rain:1014,chinese_1964:to rain:1
chinese_1964,to rain,Wenzhou,lo¹²vu²⁴,chinese_1964:to rain:1014,chinese_1964:to rain:3
chinese_1964,to rain,Xiamen,loʔ⁵₃₂hɔ³³,chinese_1964:to rain:1014,chinese_1964:to rain:3
chinese_1964,to rain,Xian,ɕia⁴⁵y⁵³,chinese_1964:to rain:1013,chinese_1964:to rain:2
chinese_1964,to rain,Yangjiang,lɔk⁴⁵⁴ʃui²¹,chinese_1964:to rain:1015,chinese_1964:to rain:1
chinese_1964,to rain,Yangzhou,ɕiɑ⁵⁵y⁴²,chinese_1964:to rain:1013,chinese_1964:to rain:2
chinese_1964,the head,Beijing,nau²¹⁴₂₁tai⁰,chinese_1964:the head:640,chinese_1964:the head:3
chinese_1964,the head,Changsha,lau⁴¹kʰo²⁴,chinese_1964:the head:642,chinese_1964:the head:2
chinese_1964,the head,Chaozhou,tʰau⁵⁵₂₁₃kʰak²¹,chinese_1964:the head:644,chinese_1964:the head:1
chinese_1964,the head,Chengdu,nau⁵³kʰo³¹,chinese_1964:the head:641,chinese_1964:the head:2
chinese_1964,the head,Fuzhou,tʰau⁵²,chinese_1964:the head:643,chinese_1964:the head:1
chinese_1964,the head,Guangzhou,tʰɐu²¹hɔk³³,chinese_1964:the head:644,chinese_1964:the head:1
chinese_1964,the head,Hefei,tʰɯ⁵⁵,chinese_1964:the head:643,chinese_1964:the head:4
chinese_1964,the head,Jinan,tʰou⁴²,chinese_1964:the head:643,chinese_1964:the head:1
chinese_1964,the head,Kunming,tʰəu³¹,chinese_1964:the head:643,chinese_1964:the head:1
chinese_1964,the head,Kunming,nau⁵³kʰuo³¹,chinese_1964:the head:641,chinese_1964:the head:2
chinese_1964,the head,Meixian,tʰɛu¹²na¹²,chinese_1964:the head:645,chinese_1964:the head:1
chinese_1964,the head,Nanchang,tʰɛu²⁴,chinese_1964:the head:643,chinese_1964:the head:1
chinese_1964,the head,Shenyang,nau²¹³₂₁tai⁰,chinese_1964:the head:640,chinese_1964:the head:3
chinese_1964,the head,Suzhou,dʏ²⁴,chinese_1964:the head:643,chinese_1964:the head:5
chinese_1964,the head,Wenzhou,diu³¹,chinese_1964:the head:643,chinese_1964:the head:1
chinese_1964,the head,Xiamen,tʰau²⁴₃₃kʰak³²,chinese_1964:the head:644,chinese_1964:the head:1
chinese_1964,the head,Xian,nɑn⁵³kʰu⁰,chinese_1964:the head:641,chinese_1964:the head:2
chinese_1964,the head,Yangjiang,tʰɐu⁴⁴³hɔk²¹,chinese_1964:the head:644,chinese_1964:the head:1
chinese_1964,the head,Yangzhou,tʰɤɯ³⁴,chinese_1964:the head:643,chinese_1964:the head:1
chinese_1964,the wing,Beijing,tʂʰʅ⁵¹paŋr²¹⁴,chinese_1964:the wing:390,chinese_1964:the wing:1
chinese_1964,the wing,Changsha,tsʰɿ⁵⁵pan⁴¹,chinese_1964:the wing:390,chinese_1964:the wing:1
chinese_1964,the wing,Chaozhou,sik⁴,chinese_1964:the wing:393,chinese_1964:the wing:2
chinese_1964,the wing,Chengdu,tsɿ¹³pər⁵³,chinese_1964:the wing:390,chinese_1964:the wing:1
chinese_1964,the wing,Fuzhou,siʔ⁴,chinese_1964:the wing:393,chinese_1964:the wing:2
chinese_1964,the wing,Fuzhou,pu⁴⁴liʔ⁴,chinese_1964:the wing:398,chinese_1964:the wing:3
chinese_1964,the wing,Guangzhou,jɪk²,chinese_1964:the wing:393,chinese_1964:the wing:2
chinese_1964,the wing,Hefei,pɑ̃²⁴tsə⁰,chinese_1964:the wing:392,chinese_1964:the wing:4
chinese_1964,the wing,Jinan,tʂʰʅ²¹paŋ⁰,chinese_1964:the wing:390,chinese_1964:the wing:1
chinese_1964,the wing,Kunming,tʂʰʅ¹³pã⁵³,chinese_1964:the wing:390,chinese_1964:the wing:1
chinese_1964,the wing,Meixian,jit⁴ɛ⁰,chinese_1964:the wing:395,chinese_1964:the wing:2
chinese_1964,the wing,Nanchang,tsʰɿ²¹³pɔŋ⁵⁵,chinese_1964:the wing:390,chinese_1964:the wing:1
chinese_1964,the wing,Shenyang,paŋr²¹³,chinese_1964:the wing:391,chinese_1964:the wing:1
chinese_1964,the wing,Suzhou,tsʰʮ⁴⁴pɒŋ⁴¹₂₁,chinese_1964:the wing:390,chinese_1964:the wing:1
chinese_1964,the wing,Wenzhou,ɦiai¹²pʰuɔ⁴⁵,chinese_1964:the wing:394,chinese_1964:the wing:5
chinese_1964,the wing,Xiamen,sit⁵,chinese_1964:the wing:397,chinese_1964:the wing:2
chinese_1964,the wing,Xiamen,sit⁵₃₂kɔ⁵¹,chinese_1964:the wing:396,chinese_1964:the wing:2
chinese_1964,the wing,Xian,tsʰɿ⁴⁵pɑŋ⁰,chinese_1964:the wing:390,chinese_1964:the wing:1
chinese_1964,the wing,Yangjiang,jɪk⁴⁵⁴,chinese_1964:the wing:393,chinese_1964:the wing:2
chinese_1964,the wing,Yangzhou,tsʰɿ⁵⁵pɑŋ⁰,chinese_1964:the wing:390,chinese_1964:the wing:1
chinese_1964,the fingernail,Beijing,tʂʅ²¹⁴₅₅tɕia⁰,chinese_1964:the fingernail:727,chinese_1964:the fingernail:1
chinese_1964,the fingernail,Changsha,tsๅ⁴¹ka²⁴tsๅ⁰,chinese_1964:the fingernail:729,chinese_1964:the fingernail:1
chinese_1964,the fingernail,Chaozhou,tsɯŋ⁵³₂₄kaʔ²¹,chinese_1964:the fingernail:727,chinese_1964:the fingernail:3
chinese_1964,the fingernail,Chengdu,tsๅ⁵³tɕiər³¹,chinese_1964:the fingernail:727,chinese_1964:the fingernail:1
chinese_1964,the fingernail,Fuzhou,tsieŋ³¹₄₄ŋaʔ²³,chinese_1964:the fingernail:736,chinese_1964:the fingernail:3
chinese_1964,the fingernail,Guangzhou,ʃɐu³⁵tʃi³⁵kap³³,chinese_1964:the fingernail:732,chinese_1964:the fingernail:2
chinese_1964,the fingernail,Hefei,tʂʅ²⁴tɕiɐʔ⁴,chinese_1964:the fingernail:727,chinese_1964:the fingernail:1
chinese_1964,the fingernail,Jinan,tʂʅ⁵⁵₂₁₃tɕia⁰kɛ⁰,chinese_1964:the fingernail:728,chinese_1964:the fingernail:1
chinese_1964,the fingernail,Kunming,tʂʅ³¹tɕia³¹₄₄,chinese_1964:the fingernail:727,chinese_1964:the fingernail:1
chinese_1964,the fingernail,Meixian,su³¹tsๅ³¹kap²¹,chinese_1964:the fingernail:732,chinese_1964:the fingernail:2
chinese_1964,the fingernail,Nanchang,səu²¹³tsət⁵kat⁵,chinese_1964:the fingernail:735,chinese_1964:the fingernail:2
chinese_1964,the fingernail,Shenyang,sou²¹³₂₁tɕi²¹³₃₅tɕia⁰,chinese_1964:the fingernail:732,chinese_1964:the fingernail:1
chinese_1964,the fingernail,Suzhou,sʏ⁴¹tsiɪʔ⁴₂₁kʰaʔ⁴₂₁,chinese_1964:the fingernail:734,chinese_1964:the fingernail:2
chinese_1964,the fingernail,Wenzhou,tsๅ⁴⁵ka²³,chinese_1964:the fingernail:727,chinese_1964:the fingernail:1
chinese_1964,the fingernail,Xiamen,tsῃ⁵¹₅₅kaʔ³²,chinese_1964:the fingernail:727,chinese_1964:the fingernail:3
chinese_1964,the fingernail,Xian,tsๅ⁵³₂₁tɕiɑ⁰,chinese_1964:the fingernail:727,chinese_1964:the fingernail:1
chinese_1964,the fingernail,Yangjiang,ʃɐu²¹kap²¹,chinese_1964:the fingernail:733,chinese_1964:the fingernail:2
chinese_1964,the fingernail,Yangzhou,tsๅ⁴²kʰæʔ⁴,chinese_1964:the fingernail:730,chinese_1964:the fingernail:3
chinese_1964,narrow,Beijing,tʂai²¹⁴,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Changsha,tsə²⁴,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Chaozhou,oiʔ⁴,chinese_1964:narrow:72,chinese_1964:narrow:3
chinese_1964,narrow,Chengdu,tse³¹,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Fuzhou,tsaʔ²³,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Fuzhou,tøyʔ⁴,chinese_1964:narrow:73,chinese_1964:narrow:3
chinese_1964,narrow,Guangzhou,tʃak³³,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Hefei,tsɐʔ⁴,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Jinan,tʂei²¹³,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Kunming,tsə³¹,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Meixian,hap⁴,chinese_1964:narrow:72,chinese_1964:narrow:2
chinese_1964,narrow,Nanchang,tsɛt⁵,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Shenyang,tsai²¹³,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Shenyang,tsai²¹³₂₁pa⁰,chinese_1964:narrow:71,chinese_1964:narrow:1
chinese_1964,narrow,Suzhou,ɦɒʔ²³,chinese_1964:narrow:72,chinese_1964:narrow:2
chinese_1964,narrow,Wenzhou,ɦa¹²,chinese_1964:narrow:72,chinese_1964:narrow:2
chinese_1964,narrow,Xiamen,ueʔ⁵,chinese_1964:narrow:72,chinese_1964:narrow:3
chinese_1964,narrow,Xian,tsei²¹,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Yangjiang,tʃak²¹,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,narrow,Yangzhou,tsəʔ⁴,chinese_1964:narrow:70,chinese_1964:narrow:1
chinese_1964,today,Beijing,tɕin⁵⁵tʰian⁰,chinese_1964:today:527,chinese_1964:today:1
chinese_1964,today,Beijing,tɕinr⁵⁵,chinese_1964:today:526,chinese_1964:today:1
chinese_1964,today,Changsha,tɕin³³zɿ²⁴,chinese_1964:today:530,chinese_1964:today:1
chinese_1964,today,Chaozhou,kim³³₂₃zik⁴,chinese_1964:today:530,chinese_1964:today:10
chinese_1964,today,Chaozhou,kĩã⁵³₂₄zik⁴,chinese_1964:today:536,chinese_1964:today:2
chinese_1964,today,Chengdu,tɕin⁴⁴tʰian⁴⁴,chinese_1964:today:527,chinese_1964:today:1
chinese_1964,today,Fuzhou,kiŋ⁴⁴₅₂naŋ²¹³,chinese_1964:today:534,chinese_1964:today:3
chinese_1964,today,Guangzhou,kɐm⁵³mɐt²,chinese_1964:today:530,chinese_1964:today:4
chinese_1964,today,Guangzhou,kɐm⁵⁵tʃiu⁵³,chinese_1964:today:531,chinese_1964:today:5
chinese_1964,today,Hefei,tɕin²¹²kə⁰,chinese_1964:today:529,chinese_1964:today:1
chinese_1964,today,Jinan,tɕiẽ²¹³tʰiæ̃⁰,chinese_1964:today:527,chinese_1964:today:1
chinese_1964,today,Jinan,tɕiẽ²¹³mẽr⁴²,chinese_1964:today:528,chinese_1964:today:1
chinese_1964,today,Kunming,tɕĩr⁴⁴ʐʅ³¹₄₄,chinese_1964:today:530,chinese_1964:today:1
chinese_1964,today,Meixian,kim⁴⁴pu⁴⁴ȵit²¹,chinese_1964:today:532,chinese_1964:today:6
chinese_1964,today,Nanchang,tɕin⁴²ȵit⁵,chinese_1964:today:530,chinese_1964:today:1
chinese_1964,today,Shenyang,tɕinr³³kə⁰,chinese_1964:today:529,chinese_1964:today:1
chinese_1964,today,Suzhou,tɕin⁴⁴tsæ⁴⁴₂₁,chinese_1964:today:531,chinese_1964:today:1
chinese_1964,today,Wenzhou,ki²³nɛ¹²,chinese_1964:today:535,chinese_1964:today:7
